equipment_id,date,temperature_c_mean,pressure_psi_mean,vibration_mm_s_mean,vibration_mm_s_max,flow_rate_mean,energy_kwh_sum,operating_hours_sum
EQ-0031,2023-09-23,55.325,448.85,0.9199999999999999,0.938,122.475,630.8,24.0
EQ-0031,2023-09-24,54.735,451.15,0.9395,0.944,121.75999999999999,572.2,24.0
EQ-0031,2023-09-25,54.975,448.95,0.9059999999999999,0.956,118.72,587.3,24.0
EQ-0031,2023-09-26,54.76,456.0,0.919,0.936,116.07499999999999,628.6,24.0
EQ-0031,2023-09-27,55.61,458.7,0.8385,0.871,120.94,606.3,24.0
EQ-0031,2023-09-28,54.769999999999996,450.95000000000005,0.91,0.928,119.27,594.0,24.0
EQ-0031,2023-09-29,53.239999999999995,446.9,0.9510000000000001,0.974,121.85,620.1,24.0
EQ-0031,2023-09-30,54.215,446.6,1.002,1.009,117.34,597.8,24.0
EQ-0031,2023-10-01,55.47,448.05,0.9715,1.025,120.23,601.7,24.0
EQ-0031,2023-10-02,56.105000000000004,444.6,0.8694999999999999,0.876,123.065,611.9,24.0
EQ-0031,2023-10-03,57.040000000000006,448.15,0.8294999999999999,0.839,123.53,637.5,24.0
EQ-0031,2023-10-04,56.885,447.95,0.931,0.936,115.805,569.4,24.0
EQ-0031,2023-10-05,55.129999999999995,440.75,0.8939999999999999,0.95,121.08500000000001,612.0,24.0
EQ-0031,2023-10-06,55.1,452.75,0.9455,0.964,122.32499999999999,573.3,24.0
EQ-0031,2023-10-07,55.94,450.65,0.9015,0.908,121.235,592.7,24.0
EQ-0031,2023-10-08,54.375,455.8,0.89,0.9,119.305,589.2,24.0
EQ-0031,2023-10-09,55.57,452.0,0.9664999999999999,0.983,117.87,600.2,24.0
EQ-0031,2023-10-10,55.835,449.6,0.9119999999999999,0.944,119.0,582.8,24.0
EQ-0031,2023-10-11,55.870000000000005,445.7,0.891,0.92,118.1,577.0,24.0
EQ-0031,2023-10-12,56.17,452.25,0.8745,0.915,117.16999999999999,593.2,24.0
EQ-0031,2023-10-13,54.35,458.75,0.893,0.933,120.98,597.5,24.0
EQ-0031,2023-10-14,54.065,457.55,0.9299999999999999,0.953,126.565,615.0999999999999,24.0
EQ-0031,2023-10-15,54.69,448.25,0.9804999999999999,0.982,116.53999999999999,608.4000000000001,24.0
EQ-0031,2023-10-16,54.78,446.55,0.917,0.947,117.82,583.2,24.0
EQ-0031,2023-10-17,55.095,453.4,0.8775,0.895,119.35,583.7,24.0
EQ-0031,2023-10-18,56.32,457.0,0.937,0.958,121.075,583.5,24.0
EQ-0031,2023-10-19,53.6,450.20000000000005,0.895,0.913,121.655,576.8,24.0
EQ-0031,2023-10-20,52.864999999999995,444.6,0.9085000000000001,0.929,119.31,613.4,24.0
EQ-0031,2023-10-21,55.585,445.3,0.886,0.919,117.28,598.8,24.0
EQ-0031,2023-10-22,55.72,449.55,0.8875,0.897,117.215,602.3,24.0
EQ-0031,2023-10-23,55.545,440.8,0.859,0.874,119.34,601.2,24.0
EQ-0031,2023-10-24,52.849999999999994,454.05,0.9584999999999999,1.025,121.93,586.4,24.0
EQ-0031,2023-10-25,54.894999999999996,448.0,0.968,0.999,119.265,585.3,24.0
EQ-0031,2023-10-26,54.995,451.5,0.9530000000000001,0.974,123.03999999999999,586.2,24.0
EQ-0031,2023-10-27,55.315,449.1,0.9535,0.985,123.125,617.6,24.0
EQ-0031,2023-10-28,53.629999999999995,448.35,0.9505,0.977,116.75,607.9000000000001,24.0
EQ-0031,2023-10-29,54.45,447.65,0.899,0.901,118.99,626.1,24.0
EQ-0031,2023-10-30,53.585,454.9,0.965,1.011,117.03999999999999,621.9,24.0
EQ-0031,2023-10-31,54.175,460.85,0.927,0.939,117.91,606.9,24.0
EQ-0031,2023-11-01,53.69,457.35,0.901,0.923,123.72,605.5,24.0
EQ-0031,2023-11-02,52.535,450.2,0.899,0.919,121.77,562.3,24.0
EQ-0031,2023-11-03,52.730000000000004,448.04999999999995,0.8340000000000001,0.884,121.86,606.0,24.0
EQ-0031,2023-11-04,53.185,449.7,0.9425,0.969,120.84,600.2,24.0
EQ-0031,2023-11-05,52.81,445.3,0.9615,1.006,120.975,613.2,24.0
EQ-0031,2023-11-06,54.79,453.95000000000005,0.8205,0.821,120.995,607.3,24.0
EQ-0031,2023-11-07,56.125,458.3,0.8049999999999999,0.816,122.325,630.2,24.0
EQ-0031,2023-11-08,54.455,447.0,0.919,0.975,124.155,579.9,24.0
EQ-0031,2023-11-09,54.42,454.15,0.9484999999999999,0.951,119.245,596.1,24.0
EQ-0031,2023-11-10,55.34,449.29999999999995,0.9815,0.982,125.365,588.3,24.0
EQ-0031,2023-11-11,56.065,454.85,0.908,0.929,114.25999999999999,629.5999999999999,24.0
EQ-0031,2023-11-12,56.519999999999996,443.45,0.9375,0.942,123.21000000000001,579.1,24.0
EQ-0031,2023-11-13,56.114999999999995,443.95,0.9835,0.99,118.565,575.8,24.0
EQ-0031,2023-11-14,53.28,455.5,0.923,0.932,119.69,576.7,24.0
EQ-0031,2023-11-15,54.105000000000004,453.8,0.8905000000000001,0.897,119.225,623.0,24.0
EQ-0031,2023-11-16,54.125,453.45000000000005,0.885,0.905,118.055,594.1,24.0
EQ-0031,2023-11-17,54.985,451.4,0.9,0.909,122.735,593.0,24.0
EQ-0031,2023-11-18,54.93,456.3,0.8245,0.838,116.36500000000001,617.4,24.0
EQ-0031,2023-11-19,55.665,445.65,0.8674999999999999,0.876,114.47,609.7,24.0
EQ-0031,2023-11-20,53.9,454.20000000000005,0.9844999999999999,1.001,120.255,577.6,24.0
EQ-0031,2023-11-21,54.14,448.04999999999995,0.9835,0.994,115.515,618.7,24.0
EQ-0031,2023-11-22,53.485,441.65,0.913,0.965,124.91,574.2,24.0
EQ-0031,2023-11-23,55.07,445.54999999999995,0.905,0.918,117.58,601.5,24.0
EQ-0031,2023-11-24,54.230000000000004,447.15,0.9105000000000001,0.931,119.925,569.0,24.0
EQ-0031,2023-11-25,52.94499999999999,447.85,0.887,0.893,118.405,592.5,24.0
EQ-0031,2023-11-26,55.599999999999994,457.35,0.9385,0.949,118.265,605.3,24.0
EQ-0031,2023-11-27,57.150000000000006,460.35,0.8574999999999999,0.86,121.39,598.9,24.0
EQ-0031,2023-11-28,57.61,449.7,0.8365,0.883,123.27000000000001,614.1,24.0
EQ-0031,2023-11-29,58.260000000000005,448.95000000000005,0.7915,0.817,118.22999999999999,597.9000000000001,24.0
EQ-0031,2023-11-30,56.44,434.55,0.85,0.857,119.44,586.9,24.0
EQ-0031,2023-12-01,56.05,450.85,0.8825000000000001,0.884,120.595,597.6,24.0
EQ-0031,2023-12-02,54.81,454.25,0.8865000000000001,0.904,123.16499999999999,631.3,24.0
EQ-0031,2023-12-03,54.81,449.70000000000005,0.9085000000000001,0.911,118.815,583.6,24.0
EQ-0031,2023-12-04,53.335,452.6,0.877,0.901,121.8,608.0,24.0
EQ-0031,2023-12-05,54.61,451.75,0.938,0.961,117.09,612.0,24.0
EQ-0031,2023-12-06,56.485,449.8,0.8534999999999999,0.883,119.78999999999999,611.9,24.0
EQ-0031,2023-12-07,59.685,450.79999999999995,0.8975,0.899,76.265,355.0,15.16
EQ-0031,2023-12-08,54.265,453.6,0.9864999999999999,0.996,120.055,616.0,24.0
EQ-0031,2023-12-09,52.58,463.9,0.9755,0.987,114.615,614.3,24.0
EQ-0031,2023-12-10,54.34,457.8,0.9784999999999999,0.989,114.85,605.2,24.0
EQ-0031,2023-12-11,53.394999999999996,442.1,1.0175,1.04,119.38499999999999,624.5,24.0
EQ-0031,2023-12-12,51.915,448.5,0.9424999999999999,0.943,118.91499999999999,582.2,24.0
EQ-0031,2023-12-13,53.385000000000005,448.0,0.9025000000000001,0.91,122.91499999999999,602.7,24.0
EQ-0031,2023-12-14,55.075,445.45,0.8955,0.914,123.09,597.0999999999999,24.0
EQ-0031,2023-12-15,54.205,454.95000000000005,0.8525,0.858,122.14,596.8,24.0
EQ-0031,2023-12-16,54.065,445.95,0.886,0.895,116.045,580.8,24.0
EQ-0031,2023-12-17,53.2,450.55,0.894,0.904,123.305,587.4,24.0
EQ-0031,2023-12-18,53.92,440.25,0.9255,0.938,123.68,601.8,24.0
EQ-0031,2023-12-19,54.245000000000005,448.2,0.792,0.833,118.755,591.4,24.0
EQ-0031,2023-12-20,52.0,452.1,0.8300000000000001,0.853,118.935,574.4000000000001,24.0
EQ-0031,2023-12-21,55.315,449.85,0.939,0.939,119.275,570.9000000000001,24.0
EQ-0031,2023-12-22,54.11,446.35,0.9524999999999999,0.953,117.34,581.8,24.0
EQ-0031,2023-12-23,54.725,442.95000000000005,0.9524999999999999,0.954,120.58,605.3,24.0
EQ-0031,2023-12-24,56.595,445.5,0.9710000000000001,1.046,118.52000000000001,564.0999999999999,24.0
EQ-0031,2023-12-25,56.805,450.95,0.9339999999999999,0.951,119.925,600.2,24.0
EQ-0031,2023-12-26,57.885000000000005,449.35,0.9085000000000001,0.916,124.5125,576.6,24.0
EQ-0031,2023-12-27,54.845,438.04999999999995,0.9339999999999999,0.947,121.72,602.4000000000001,24.0
EQ-0031,2023-12-28,56.15,446.29999999999995,0.9255,0.936,118.18,599.6,24.0
EQ-0031,2023-12-29,54.974999999999994,452.0,0.9355,0.991,119.735,603.4000000000001,24.0
EQ-0031,2023-12-30,54.575,458.85,0.8875,0.917,120.145,618.2,24.0
EQ-0031,2023-12-31,55.755,451.7,0.978,1.01,115.64,587.8,24.0
EQ-0031,2024-01-01,54.265,456.25,0.978,1.016,118.59,605.2,24.0
EQ-0031,2024-01-02,55.57,445.79999999999995,0.838,0.843,115.935,597.5999999999999,24.0
EQ-0031,2024-01-03,56.709999999999994,451.75,0.9784999999999999,0.98,122.08,588.2,24.0
EQ-0031,2024-01-04,55.745000000000005,448.35,0.962,0.981,120.255,592.3,24.0
EQ-0031,2024-01-05,54.195,443.70000000000005,0.9775,0.98,117.2,590.3,24.0
EQ-0031,2024-01-06,53.215,451.65,0.9305,0.973,119.685,594.0999999999999,24.0
EQ-0031,2024-01-07,52.97,450.35,1.024,1.066,117.47999999999999,590.1,24.0
EQ-0031,2024-01-08,53.485,450.15,1.006,1.066,118.78,601.9,24.0
EQ-0031,2024-01-09,55.14,460.45,0.9495,0.97,118.42,578.7,24.0
EQ-0031,2024-01-10,55.230000000000004,457.75,0.8895,0.899,117.13499999999999,602.1,24.0
EQ-0031,2024-01-11,56.114999999999995,453.4,0.966,0.986,116.92500000000001,593.0,24.0
EQ-0031,2024-01-12,56.475,453.6,0.964,0.986,118.0,570.8,24.0
EQ-0031,2024-01-13,56.385000000000005,454.45,1.0074999999999998,1.009,117.235,598.2,24.0
EQ-0031,2024-01-14,55.335,454.65,0.9575,0.983,122.96,576.7,24.0
EQ-0031,2024-01-15,54.519999999999996,452.8,1.0135,1.045,119.62,593.0,24.0
EQ-0031,2024-01-16,54.565,447.29999999999995,0.9390000000000001,0.965,118.06,576.4,24.0
EQ-0031,2024-01-17,53.66,447.9,0.9035,0.914,120.39,605.0999999999999,24.0
EQ-0031,2024-01-18,54.995,451.04999999999995,0.988,1.023,119.72999999999999,617.1,24.0
EQ-0031,2024-01-19,56.515,452.4,0.9275,0.96,119.725,583.4,24.0
EQ-0031,2024-01-20,56.879999999999995,457.1,0.9035,0.934,122.78999999999999,585.3,24.0
EQ-0031,2024-01-21,54.724999999999994,444.55,0.948,0.959,120.52000000000001,617.7,24.0
EQ-0031,2024-01-22,56.805,451.85,0.9695,0.978,124.06,637.7,24.0
EQ-0031,2024-01-23,54.435,446.65,0.9195,0.948,122.12,604.7,24.0
EQ-0031,2024-01-24,53.945,447.29999999999995,0.9035,0.929,120.28,598.5,24.0
EQ-0031,2024-01-25,52.730000000000004,446.15,0.8534999999999999,0.862,125.59,574.5,24.0
EQ-0031,2024-01-26,55.36,451.0,0.9795,1.004,112.84,625.2,24.0
EQ-0031,2024-01-27,56.135000000000005,458.15,0.958,0.963,121.645,588.1,24.0
EQ-0031,2024-01-28,53.78,451.54999999999995,0.9359999999999999,0.944,119.31,593.9,24.0
EQ-0031,2024-01-29,53.555,438.5,0.948,0.964,120.22,608.2,24.0
EQ-0031,2024-01-30,52.5,440.6,0.891,0.892,120.995,627.7,24.0
EQ-0031,2024-01-31,52.95,454.6,0.8634999999999999,0.905,121.995,582.1,24.0
EQ-0031,2024-02-01,53.465,446.8,0.892,0.919,115.88,619.8,24.0
EQ-0031,2024-02-02,53.7,449.55,0.9604999999999999,0.965,121.445,606.8,24.0
EQ-0031,2024-02-03,54.349999999999994,454.9,0.9159999999999999,0.981,119.185,595.0,24.0
EQ-0031,2024-02-04,53.35,456.25,0.895,0.929,119.385,595.6,24.0
EQ-0031,2024-02-05,54.555,447.3,0.899,0.926,120.50999999999999,610.0,24.0
EQ-0031,2024-02-06,53.375,459.79999999999995,0.9964999999999999,1.042,113.5,625.8,24.0
EQ-0031,2024-02-07,55.644999999999996,447.25,0.9844999999999999,1.006,121.765,619.9,24.0
EQ-0031,2024-02-08,53.49,448.65,0.9635,0.99,121.11,584.5,24.0
EQ-0031,2024-02-09,52.685,453.25,0.825,0.845,122.38,603.3,24.0
EQ-0031,2024-02-10,54.89,445.3,0.8985,0.944,120.15,603.5,24.0
EQ-0031,2024-02-11,55.905,455.55,0.8580000000000001,0.92,118.65,584.0,24.0
EQ-0031,2024-02-12,58.165,453.6,0.903,0.963,121.795,645.2,24.0
EQ-0031,2024-02-13,56.385000000000005,451.7,0.9775,0.982,122.755,603.3,24.0
EQ-0031,2024-02-14,56.665,454.45000000000005,1.0025,1.009,121.95500000000001,625.5,24.0
EQ-0031,2024-02-15,55.215,446.9,0.9035,0.927,119.94,600.8,24.0
EQ-0031,2024-02-16,54.870000000000005,446.5,0.9285000000000001,0.934,120.225,600.2,24.0
EQ-0031,2024-02-17,54.959999999999994,458.45,0.96,0.968,113.21000000000001,593.4000000000001,24.0
EQ-0031,2024-02-18,53.42,453.6,0.89,0.93,119.02000000000001,629.3,24.0
EQ-0031,2024-02-19,54.92,457.25,0.9015,0.913,121.03,627.0,24.0
EQ-0031,2024-02-20,54.985,448.5,0.878,0.911,118.995,644.3,24.0
EQ-0031,2024-02-21,54.864999999999995,444.6,0.8915,0.906,122.445,603.0999999999999,24.0
EQ-0031,2024-02-22,53.99,454.15,0.879,0.887,118.905,582.4,24.0
EQ-0031,2024-02-23,54.629999999999995,443.15,0.9305,0.945,118.435,596.2,24.0
EQ-0031,2024-02-24,54.825,451.55,0.9515,0.967,122.38999999999999,565.6,24.0
EQ-0031,2024-02-25,54.91,456.25,0.877,0.89,118.10499999999999,641.8,24.0
EQ-0031,2024-02-26,55.129999999999995,444.1,0.8585,0.86,116.20500000000001,600.0,24.0
EQ-0031,2024-02-27,54.635000000000005,436.4,0.843,0.845,116.605,596.0,24.0
EQ-0031,2024-02-28,53.775,450.7,0.869,0.882,118.345,606.5999999999999,24.0
EQ-0031,2024-02-29,54.275000000000006,453.79999999999995,0.9095,0.942,119.165,591.0,24.0
EQ-0031,2024-03-01,53.230000000000004,455.8,0.912,0.915,122.11,595.2,24.0
EQ-0031,2024-03-02,55.245,443.6,0.8615,0.911,120.055,619.0,24.0
EQ-0031,2024-03-03,55.785,448.55,0.8865000000000001,0.908,119.80000000000001,608.2,24.0
EQ-0031,2024-03-04,54.935,445.5,0.8895,0.917,120.69,602.7,24.0
EQ-0031,2024-03-05,54.85,446.4,0.9305,0.966,120.155,611.1,24.0
EQ-0031,2024-03-06,56.495000000000005,460.1,0.869,0.887,121.455,602.2,24.0
EQ-0031,2024-03-07,56.25,453.1,0.9205,0.951,122.765,580.5999999999999,24.0
EQ-0031,2024-03-08,55.805,452.25,0.9015,0.951,119.305,627.8,24.0
EQ-0031,2024-03-09,56.805,451.3,0.8995,0.936,116.945,598.9000000000001,24.0
EQ-0031,2024-03-10,55.525000000000006,446.0,0.9710000000000001,1.008,119.35499999999999,609.4,24.0
EQ-0031,2024-03-11,53.56,451.0,0.9555,0.962,118.635,596.5999999999999,24.0
EQ-0031,2024-03-12,53.74,444.4,0.9855,1.0,118.265,570.2,24.0
EQ-0031,2024-03-13,55.125,442.85,0.9564999999999999,0.969,119.57,596.8,24.0
EQ-0031,2024-03-14,55.185,447.29999999999995,0.906,0.917,122.015,602.9,24.0
EQ-0031,2024-03-15,56.22,446.6,0.9375,0.957,117.66499999999999,606.3,24.0
EQ-0031,2024-03-16,56.145,449.79999999999995,0.846,0.853,116.595,596.5,24.0
EQ-0031,2024-03-17,56.515,441.04999999999995,0.886,0.898,118.77000000000001,586.5,24.0
EQ-0031,2024-03-18,56.894999999999996,451.25,0.883,0.899,116.92500000000001,609.4,24.0
EQ-0031,2024-03-19,58.135,450.9,0.8634999999999999,0.867,124.50999999999999,628.0,24.0
EQ-0031,2024-03-20,57.705,449.4,0.908,0.936,117.785,614.1,24.0
EQ-0031,2024-03-21,55.004999999999995,448.1,0.9345,0.961,123.625,603.4000000000001,24.0
EQ-0031,2024-03-22,55.295,443.85,0.9365,0.996,117.93,611.0,24.0
EQ-0031,2024-03-23,56.14,444.65,0.9504999999999999,0.961,123.81,617.1,24.0
EQ-0031,2024-03-24,56.655,449.70000000000005,0.9275,0.928,121.19999999999999,581.9,24.0
EQ-0031,2024-03-25,56.905,452.35,0.9025000000000001,0.927,115.815,592.7,24.0
EQ-0031,2024-03-26,55.595,451.25,0.9155,0.942,121.495,597.0999999999999,24.0
EQ-0031,2024-03-27,56.37,448.45,1.0345,1.039,97.19,487.1,19.32
EQ-0031,2024-03-28,52.900000000000006,450.0,1.0154999999999998,1.026,123.63,609.5999999999999,24.0
EQ-0031,2024-03-29,55.105000000000004,446.3,0.9734999999999999,1.003,121.41,601.2,24.0
EQ-0031,2024-03-30,54.019999999999996,444.2,0.891,0.941,119.825,649.2,24.0
EQ-0031,2024-03-31,53.08,446.35,0.8225,0.829,120.6,629.1,24.0
EQ-0031,2024-04-01,55.795,447.55,0.838,0.862,120.135,607.4000000000001,24.0
EQ-0031,2024-04-02,56.075,449.1,0.8514999999999999,0.859,122.33500000000001,591.6,24.0
EQ-0031,2024-04-03,55.945,453.0,0.8745,0.92,123.75999999999999,600.7,24.0
EQ-0031,2024-04-04,56.005,445.70000000000005,0.833,0.834,116.2,611.6,24.0
EQ-0031,2024-04-05,54.5,450.6,0.8454999999999999,0.878,118.15,619.0,24.0
EQ-0031,2024-04-06,57.325,465.95000000000005,0.8335,0.878,117.455,598.3,24.0
EQ-0031,2024-04-07,55.47,453.45,0.813,0.824,114.97,592.2,24.0
EQ-0031,2024-04-08,54.01,455.1,0.8514999999999999,0.863,118.135,575.3,24.0
EQ-0031,2024-04-09,54.345,458.0,0.8474999999999999,0.858,118.245,580.7,24.0
EQ-0031,2024-04-10,56.260000000000005,448.7,0.9115,0.912,119.925,581.5,24.0
EQ-0031,2024-04-11,54.41,446.8,0.949,0.953,118.69,619.5999999999999,24.0
EQ-0031,2024-04-12,54.795,446.85,0.8745,0.892,118.61500000000001,566.5999999999999,24.0
EQ-0031,2024-04-13,56.29,436.6,0.8565,0.874,116.51,599.2,24.0
EQ-0031,2024-04-14,55.78,455.3,0.9390000000000001,0.996,119.08,594.8,24.0
EQ-0031,2024-04-15,53.78,448.25,0.902,0.908,127.21000000000001,599.4000000000001,24.0
EQ-0031,2024-04-16,55.08,454.20000000000005,0.9644999999999999,0.984,122.555,590.5,24.0
EQ-0031,2024-04-17,56.18,444.20000000000005,0.9225,0.942,119.38,597.2,24.0
EQ-0031,2024-04-18,56.650000000000006,455.0,0.898,0.932,119.635,574.5999999999999,24.0
EQ-0031,2024-04-19,54.815,445.25,0.9045,0.954,124.8,590.3,24.0
EQ-0031,2024-04-20,54.22,454.04999999999995,0.893,0.935,118.7,608.7,24.0
EQ-0031,2024-04-21,55.14,456.25,0.8435,0.907,118.87,627.4,24.0
EQ-0031,2024-04-22,53.485,448.7,0.9015,0.919,119.525,612.5,24.0
EQ-0031,2024-04-23,53.985,446.75,0.8775,0.883,116.225,594.0,24.0
EQ-0031,2024-04-24,55.135000000000005,455.1,0.96,0.984,121.24000000000001,589.3,24.0
EQ-0031,2024-04-25,56.065,454.54999999999995,0.966,0.976,123.695,574.5999999999999,24.0
EQ-0031,2024-04-26,55.644999999999996,446.2,1.0114999999999998,1.041,119.84,626.2,24.0
EQ-0031,2024-04-27,55.605000000000004,461.2,1.0085,1.059,117.00999999999999,605.4,24.0
EQ-0031,2024-04-28,55.74,449.5,0.935,0.959,118.99000000000001,561.8,24.0
EQ-0031,2024-04-29,54.68,450.95000000000005,0.8185,0.856,123.48,642.7,24.0
EQ-0031,2024-04-30,55.67,448.15,0.877,0.878,116.485,617.8,24.0
EQ-0031,2024-05-01,55.68,444.4,0.9225,0.971,122.16,603.4,24.0
EQ-0031,2024-05-02,54.905,451.1,0.95,0.964,115.64500000000001,623.0,24.0
EQ-0031,2024-05-03,55.605000000000004,451.9,0.9225,0.952,120.74000000000001,612.8,24.0
EQ-0031,2024-05-04,53.96,447.1,0.9325,0.942,114.34,589.8,24.0
EQ-0031,2024-05-05,53.379999999999995,449.55,0.9604999999999999,1.003,124.125,628.4,24.0
EQ-0031,2024-05-06,55.555,452.04999999999995,0.9450000000000001,0.987,117.33500000000001,599.3,24.0
EQ-0031,2024-05-07,54.14,440.1,0.946,0.975,118.625,595.0,24.0
EQ-0031,2024-05-08,56.015,452.05,0.9584999999999999,0.964,120.86500000000001,614.3,24.0
EQ-0031,2024-05-09,58.8,447.8,1.1465,1.2,118.185,583.6,24.0
EQ-0031,2024-05-10,57.765,450.9,1.1515,1.154,119.23500000000001,622.2,24.0
EQ-0031,2024-05-11,57.905,447.3,1.234,1.259,113.935,645.6,24.0
EQ-0031,2024-05-12,57.86,447.45000000000005,1.3170000000000002,1.391,115.58500000000001,614.1,24.0
EQ-0031,2024-05-13,59.290000000000006,445.6,1.604,1.653,113.025,619.5,24.0
EQ-0031,2024-05-14,61.885,440.1,1.75,1.823,117.49,620.8,24.0
EQ-0031,2024-05-15,63.865,437.95,1.9969999999999999,2.042,107.445,573.2,24.0
EQ-0031,2024-05-16,64.99000000000001,432.1,2.2439999999999998,2.329,112.94,611.4,24.0
EQ-0031,2024-05-17,65.315,437.75,2.544,2.601,113.575,642.2,24.0
EQ-0031,2024-05-18,60.425,451.4,0.905,0.919,44.52,226.5,8.86
EQ-0031,2024-05-19,55.0,454.45,0.9475,0.977,117.85499999999999,588.0,24.0
EQ-0031,2024-05-20,55.31,443.1,0.967,0.995,120.45,589.0,24.0
EQ-0031,2024-05-21,54.31,454.0,0.8555,0.903,119.59,583.3,24.0
EQ-0031,2024-05-22,55.7,451.29999999999995,0.8225,0.827,118.11500000000001,586.5999999999999,24.0
EQ-0031,2024-05-23,54.97,454.4,0.8594999999999999,0.878,119.815,587.4000000000001,24.0
EQ-0031,2024-05-24,55.364999999999995,448.65,1.006,1.063,121.24000000000001,587.4000000000001,24.0
EQ-0031,2024-05-25,56.995000000000005,452.79999999999995,1.025,1.034,121.9,584.4,24.0
EQ-0031,2024-05-26,53.25,450.7,0.9199999999999999,0.941,121.69,631.1,24.0
EQ-0031,2024-05-27,52.75,451.05,0.9019999999999999,0.939,124.9,604.1,24.0
EQ-0031,2024-05-28,53.96,444.05,0.97,1.014,115.93,585.0,24.0
EQ-0031,2024-05-29,55.269999999999996,445.3,0.9305000000000001,0.932,117.72,597.8,24.0
EQ-0031,2024-05-30,56.17,451.6,0.9305,0.938,118.83000000000001,575.3,24.0
EQ-0031,2024-05-31,53.47,458.9,0.976,0.976,120.16,584.0,24.0
EQ-0031,2024-06-01,53.59,454.75,0.8975,0.945,119.50999999999999,604.8,24.0
EQ-0031,2024-06-02,53.885000000000005,450.25,0.8955,0.911,122.84,607.5,24.0
EQ-0031,2024-06-03,55.900000000000006,450.05,0.8694999999999999,0.886,119.50999999999999,598.3,24.0
EQ-0031,2024-06-04,56.84,446.8,0.9059999999999999,0.968,113.255,597.0,24.0
EQ-0031,2024-06-05,54.705,453.3,0.9835,1.014,120.38499999999999,586.3,24.0
EQ-0031,2024-06-06,54.83,440.75,1.0055,1.016,121.61,577.1,24.0
EQ-0031,2024-06-07,54.225,454.15,1.0165,1.048,118.87,614.4,24.0
EQ-0031,2024-06-08,56.885000000000005,447.04999999999995,0.9684999999999999,0.975,113.685,583.4000000000001,24.0
EQ-0031,2024-06-09,55.885000000000005,443.79999999999995,1.0445,1.047,121.63499999999999,627.6,24.0
EQ-0031,2024-06-10,56.51,446.4,0.9305000000000001,0.931,121.095,581.0,24.0
EQ-0031,2024-06-11,54.965,445.65,0.9075,0.92,121.565,609.3,24.0
EQ-0031,2024-06-12,55.34,452.15,0.9099999999999999,0.94,121.005,606.4000000000001,24.0
EQ-0031,2024-06-13,53.394999999999996,458.15,0.957,1.003,122.36500000000001,609.3,24.0
EQ-0031,2024-06-14,54.035,451.7,0.826,0.83,119.67,594.1,24.0
EQ-0031,2024-06-15,55.269999999999996,449.95,0.915,0.918,121.195,590.0,24.0
EQ-0031,2024-06-16,54.114999999999995,440.65,0.887,0.894,119.07,605.5,24.0
EQ-0031,2024-06-17,55.975,445.3,0.889,0.922,120.49000000000001,610.8,24.0
EQ-0031,2024-06-18,56.215,446.8,0.9299999999999999,0.942,120.32,583.9,24.0
EQ-0031,2024-06-19,56.230000000000004,449.04999999999995,0.9015,0.928,121.06,596.1,24.0
EQ-0031,2024-06-20,55.685,452.9,0.9059999999999999,0.949,119.22999999999999,600.4,24.0
EQ-0031,2024-06-21,57.239999999999995,443.85,0.9165,0.943,121.6,588.7,24.0
EQ-0031,2024-06-22,56.315,441.4,0.9730000000000001,1.01,118.035,587.5,24.0
EQ-0031,2024-06-23,55.55,458.45,0.9455,1.003,122.38,616.1,24.0
EQ-0031,2024-06-24,52.23,447.75,0.8975,0.91,122.39,585.0,24.0
EQ-0031,2024-06-25,55.705,440.4,0.9355,0.962,122.075,624.8,24.0
EQ-0031,2024-06-26,55.39,444.1,0.9435,0.973,119.685,594.1,24.0
EQ-0031,2024-06-27,54.695,455.35,0.9624999999999999,0.966,122.175,583.5,24.0
EQ-0031,2024-06-28,53.93000000000001,448.0,0.9359999999999999,0.938,125.435,584.2,24.0
EQ-0031,2024-06-29,55.545,456.45,0.9484999999999999,0.954,119.485,586.5,24.0
EQ-0031,2024-06-30,55.785,453.25,0.9305000000000001,0.935,122.32,568.3,24.0
EQ-0031,2024-07-01,55.335,454.05,0.909,0.914,117.46000000000001,619.9000000000001,24.0
EQ-0031,2024-07-02,54.92,448.85,0.8645,0.902,119.93,608.2,24.0
EQ-0031,2024-07-03,54.83,442.65,0.7985,0.799,117.49,592.0,24.0
EQ-0031,2024-07-04,56.235,453.0,0.9075,0.958,124.58,604.1,24.0
EQ-0031,2024-07-05,53.965,454.45,1.0015,1.01,124.58500000000001,618.5,24.0
EQ-0031,2024-07-06,55.74,449.04999999999995,0.9265000000000001,0.935,88.86500000000001,452.5,17.8
EQ-0031,2024-07-07,53.965,442.45,0.9065000000000001,0.931,120.03,582.8,24.0
EQ-0031,2024-07-08,55.245000000000005,449.5,0.8494999999999999,0.866,116.745,605.5999999999999,24.0
EQ-0031,2024-07-09,55.875,452.04999999999995,0.8625,0.921,117.69,600.0,24.0
EQ-0031,2024-07-10,55.79,446.8,1.0265,1.075,119.955,618.0,24.0
EQ-0031,2024-07-11,56.735,449.9,1.1909999999999998,1.202,118.63,604.7,24.0
EQ-0031,2024-07-12,56.295,451.35,1.1985000000000001,1.25,116.705,594.5,24.0
EQ-0031,2024-07-13,57.975,446.75,1.3795000000000002,1.407,118.7,600.6,24.0
EQ-0031,2024-07-14,58.525,448.1,1.4609999999999999,1.516,118.83500000000001,589.2,24.0
