date,well_id,operating_hours,downtime_hours,oil_production_bbl,gas_production_mcf,water_production_bbl,pressure_psi,temperature_c,water_cut_pct,potential_production_bbl,dq_flag,well_name,field_id,well_type,reservoir,well_age_days,production_loss_bbl,downtime_loss_bbl,other_loss_bbl,maintenance_attributed_downtime_hours,unattributed_downtime_hours,oil_price_usd,estimated_lost_revenue_usd,month
2024-03-01,WELL-0039,16.36,7.64,12.8,12.6,15.4,1931.8,92.3,54.61,19.4,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4743,6.599999999999998,6.1756666666666655,0.42433333333333234,7.64,0.0,67.56,445.89599999999984,2024-03-01
2024-03-02,WELL-0039,24.0,0.0,20.5,19.7,25.0,1995.2,88.7,54.95,20.5,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4744,0.0,0.0,0.0,0.0,0.0,67.83,0.0,2024-03-01
2024-03-03,WELL-0039,24.0,0.0,17.8,16.8,20.5,1922.1,91.2,53.52,19.2,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4745,1.3999999999999986,0.0,1.3999999999999986,0.0,0.0,68.1,95.33999999999989,2024-03-01
2024-03-04,WELL-0039,24.0,0.0,19.8,19.9,24.4,1961.1,89.5,55.2,20.2,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4746,0.3999999999999986,0.0,0.3999999999999986,0.0,0.0,68.64,27.455999999999904,2024-03-01
2024-03-05,WELL-0039,24.0,0.0,19.6,18.5,22.9,1993.4,89.2,53.88,19.8,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4747,0.1999999999999993,0.0,0.1999999999999993,0.0,0.0,68.2,13.639999999999953,2024-03-01
2024-03-06,WELL-0039,24.0,0.0,19.4,16.1,23.7,1902.2,89.3,54.99,20.0,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4748,0.6000000000000014,0.0,0.6000000000000014,0.0,0.0,68.56,41.1360000000001,2024-03-01
2024-03-07,WELL-0039,19.66,4.34,13.8,13.0,15.3,1932.5,88.8,52.58,17.8,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4749,4.0,3.218833333333333,0.781166666666667,4.34,0.0,68.9,275.6,2024-03-01
2024-03-08,WELL-0039,24.0,0.0,18.5,16.5,21.5,1882.3,88.5,53.75,19.9,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4750,1.3999999999999986,0.0,1.3999999999999986,0.0,0.0,68.22,95.5079999999999,2024-03-01
2024-03-09,WELL-0039,24.0,0.0,17.8,17.9,20.3,1955.0,90.8,53.28,19.1,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4751,1.3000000000000007,0.0,1.3000000000000007,0.0,0.0,67.98,88.37400000000005,2024-03-01
2024-03-10,WELL-0039,24.0,0.0,18.6,17.7,23.1,1888.9,89.3,55.4,18.7,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4752,0.09999999999999787,0.0,0.09999999999999787,0.0,0.0,66.98,6.697999999999857,2024-03-01
2024-03-11,WELL-0039,24.0,0.0,19.9,19.6,23.9,1928.1,90.4,54.57,19.9,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4753,0.0,0.0,0.0,0.0,0.0,68.03,0.0,2024-03-01
2024-03-12,WELL-0039,24.0,0.0,19.0,16.7,22.1,1971.1,90.3,53.77,20.1,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4754,1.1000000000000014,0.0,1.1000000000000014,0.0,0.0,68.47,75.31700000000009,2024-03-01
2024-03-13,WELL-0039,24.0,0.0,19.4,17.4,23.7,1956.9,89.8,54.99,19.8,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4755,0.40000000000000213,0.0,0.40000000000000213,0.0,0.0,68.69,27.476000000000145,2024-03-01
2024-03-14,WELL-0039,24.0,0.0,18.2,16.9,22.1,1930.8,88.7,54.84,19.9,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4756,1.6999999999999993,0.0,1.6999999999999993,0.0,0.0,67.9,115.42999999999996,2024-03-01
2024-03-15,WELL-0039,24.0,0.0,19.5,18.2,25.1,1939.3,88.9,56.28,20.0,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4757,0.5,0.0,0.5,0.0,0.0,68.08,34.04,2024-03-01
2024-03-16,WELL-0039,24.0,0.0,16.5,14.7,19.3,1898.2,90.7,53.91,18.2,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4758,1.6999999999999993,0.0,1.6999999999999993,0.0,0.0,67.87,115.37899999999996,2024-03-01
2024-03-17,WELL-0039,24.0,0.0,18.1,17.5,21.2,1923.8,89.6,53.94,19.0,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4759,0.8999999999999986,0.0,0.8999999999999986,0.0,0.0,68.42,61.5779999999999,2024-03-01
2024-03-18,WELL-0039,24.0,0.0,19.8,18.2,23.4,1969.3,90.6,54.17,19.8,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4760,0.0,0.0,0.0,0.0,0.0,68.08,0.0,2024-03-01
2024-03-19,WELL-0039,24.0,0.0,18.0,17.3,20.7,1953.1,89.6,53.49,18.5,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4761,0.5,0.0,0.5,0.0,0.0,68.27,34.135,2024-03-01
2024-03-20,WELL-0039,24.0,0.0,17.5,17.0,20.7,1931.6,90.9,54.19,19.3,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4762,1.8000000000000007,0.0,1.8000000000000007,0.0,0.0,67.59,121.66200000000005,2024-03-01
2024-03-21,WELL-0039,24.0,0.0,17.7,16.7,21.2,1986.7,90.4,54.5,19.7,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4763,2.0,0.0,2.0,0.0,0.0,68.7,137.4,2024-03-01
2024-03-22,WELL-0039,24.0,0.0,19.1,17.1,23.3,1882.7,90.9,54.95,19.2,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4764,0.09999999999999787,0.0,0.09999999999999787,0.0,0.0,68.2,6.819999999999855,2024-03-01
2024-03-23,WELL-0039,24.0,0.0,18.9,18.2,22.7,1915.0,89.0,54.57,18.9,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4765,0.0,0.0,0.0,0.0,0.0,68.37,0.0,2024-03-01
2024-03-24,WELL-0039,24.0,0.0,19.3,17.4,23.0,1892.6,89.3,54.37,20.1,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4766,0.8000000000000007,0.0,0.8000000000000007,0.0,0.0,67.33,53.86400000000005,2024-03-01
2024-03-25,WELL-0039,24.0,0.0,19.9,18.0,23.8,1951.2,91.6,54.46,19.9,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4767,0.0,0.0,0.0,0.0,0.0,68.37,0.0,2024-03-01
2024-03-26,WELL-0039,24.0,0.0,19.1,18.7,23.9,1942.8,90.3,55.58,19.5,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4768,0.3999999999999986,0.0,0.3999999999999986,0.0,0.0,68.24,27.2959999999999,2024-03-01
2024-03-27,WELL-0039,15.43,8.57,11.8,10.6,13.7,1944.9,89.9,53.73,19.7,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4769,7.899999999999999,7.034541666666667,0.8654583333333319,8.568,0.002000000000000668,68.71,542.8089999999999,2024-03-01
2024-03-28,WELL-0039,9.6,14.4,7.3,6.9,8.5,1961.2,90.4,53.8,19.0,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4770,11.7,11.4,0.29999999999999893,14.399999999999999,1.7763568394002505e-15,69.1,808.4699999999999,2024-03-01
2024-03-29,WELL-0039,13.15,10.85,9.9,9.6,11.9,1935.3,93.0,54.59,19.8,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4771,9.9,8.95125,0.9487500000000004,10.85,0.0,68.48,677.9520000000001,2024-03-01
2024-03-30,WELL-0039,24.0,0.0,17.6,15.7,21.3,1873.1,89.9,54.76,20.0,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4772,2.3999999999999986,0.0,2.3999999999999986,0.0,0.0,69.09,165.81599999999992,2024-03-01
2024-03-31,WELL-0039,21.18,2.82,16.1,14.9,19.5,1975.3,90.5,54.78,18.9,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4773,2.799999999999997,2.22075,0.5792499999999974,2.82,0.0,67.97,190.3159999999998,2024-03-01
2024-04-01,WELL-0039,24.0,0.0,17.9,16.8,19.9,1883.8,90.8,52.65,18.9,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4774,1.0,0.0,1.0,0.0,0.0,67.49,67.49,2024-04-01
2024-04-02,WELL-0039,24.0,0.0,19.1,17.4,21.2,1899.6,90.9,52.61,19.2,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4775,0.09999999999999787,0.0,0.09999999999999787,0.0,0.0,68.76,6.875999999999854,2024-04-01
2024-04-03,WELL-0039,24.0,0.0,19.7,18.1,24.2,1944.2,89.3,55.13,19.8,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4776,0.10000000000000142,0.0,0.10000000000000142,0.0,0.0,67.91,6.791000000000096,2024-04-01
2024-04-04,WELL-0039,24.0,0.0,18.1,17.6,22.2,1888.9,89.4,55.09,18.9,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4777,0.7999999999999972,0.0,0.7999999999999972,0.0,0.0,68.14,54.51199999999981,2024-04-01
2024-04-05,WELL-0039,24.0,0.0,19.4,19.0,24.3,1995.9,90.4,55.61,19.4,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4778,0.0,0.0,0.0,0.0,0.0,68.34,0.0,2024-04-01
2024-04-06,WELL-0039,24.0,0.0,18.8,18.8,21.9,1971.8,89.8,53.81,19.1,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4779,0.3000000000000007,0.0,0.3000000000000007,0.0,0.0,67.76,20.32800000000005,2024-04-01
2024-04-07,WELL-0039,9.6,14.4,6.7,5.7,7.7,1876.4,89.9,53.47,17.9,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4780,11.2,10.74,0.4599999999999991,14.399999999999999,1.7763568394002505e-15,67.93,760.816,2024-04-01
2024-04-08,WELL-0039,23.41,0.59,19.4,18.0,22.5,1922.8,91.8,53.7,20.6,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4781,1.2000000000000028,0.5064166666666666,0.6935833333333362,0.5880000000000002,0.0019999999999997797,67.96,81.55200000000019,2024-04-01
2024-04-09,WELL-0039,16.39,7.61,12.9,11.4,14.9,1940.6,88.8,53.6,19.2,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4782,6.299999999999999,6.088,0.21199999999999886,0.0,7.61,67.89,427.70699999999994,2024-04-01
2024-04-10,WELL-0039,14.63,9.37,11.7,10.2,14.8,1976.7,90.1,55.85,19.1,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4783,7.400000000000002,7.400000000000002,0.0,9.37,0.0,67.59,500.16600000000017,2024-04-01
2024-04-11,WELL-0039,24.0,0.0,18.8,16.3,21.5,1978.2,91.9,53.35,19.7,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4784,0.8999999999999986,0.0,0.8999999999999986,0.0,0.0,68.41,61.5689999999999,2024-04-01
2024-04-12,WELL-0039,24.0,0.0,18.3,18.4,23.8,1960.5,91.2,56.53,18.9,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4785,0.5999999999999979,0.0,0.5999999999999979,0.0,0.0,68.27,40.961999999999854,2024-04-01
2024-04-13,WELL-0039,24.0,0.0,18.9,17.1,23.1,1937.0,90.0,55.0,19.3,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4786,0.40000000000000213,0.0,0.40000000000000213,0.0,0.0,69.04,27.61600000000015,2024-04-01
2024-04-14,WELL-0039,24.0,0.0,18.6,17.5,20.2,1932.5,92.1,52.06,19.4,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4787,0.7999999999999972,0.0,0.7999999999999972,0.0,0.0,68.19,54.55199999999981,2024-04-01
2024-04-15,WELL-0039,24.0,0.0,19.4,18.4,23.6,1928.0,90.8,54.88,19.6,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4788,0.20000000000000284,0.0,0.20000000000000284,0.0,0.0,67.24,13.44800000000019,2024-04-01
2024-04-16,WELL-0039,24.0,0.0,20.0,18.3,22.3,2011.9,89.3,52.72,20.1,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4789,0.10000000000000142,0.0,0.10000000000000142,0.0,0.0,67.94,6.794000000000096,2024-04-01
2024-04-17,WELL-0039,24.0,0.0,19.7,17.8,24.4,1946.9,91.9,55.33,19.7,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4790,0.0,0.0,0.0,0.0,0.0,67.6,0.0,2024-04-01
2024-04-18,WELL-0039,24.0,0.0,19.7,19.0,23.7,1899.1,89.3,54.61,19.9,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4791,0.1999999999999993,0.0,0.1999999999999993,0.0,0.0,67.66,13.531999999999952,2024-04-01
2024-04-19,WELL-0039,24.0,0.0,19.3,18.4,22.7,2007.6,88.6,54.05,19.3,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4792,0.0,0.0,0.0,0.0,0.0,68.23,0.0,2024-04-01
2024-04-20,WELL-0039,17.39,6.61,13.5,13.1,15.7,1937.8,88.4,53.77,19.1,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4793,5.600000000000001,5.260458333333334,0.3395416666666673,6.606,0.004000000000000448,68.57,383.9920000000001,2024-04-01
2024-04-21,WELL-0039,24.0,0.0,18.6,17.6,20.7,1975.3,89.5,52.67,18.9,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4794,0.29999999999999716,0.0,0.29999999999999716,0.0,0.0,67.79,20.336999999999808,2024-04-01
2024-04-22,WELL-0039,24.0,0.0,19.0,16.5,22.6,1864.7,87.9,54.33,19.2,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4795,0.1999999999999993,0.0,0.1999999999999993,0.0,0.0,68.81,13.76199999999995,2024-04-01
2024-04-23,WELL-0039,24.0,0.0,18.4,16.0,20.9,1940.0,89.7,53.18,18.9,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4796,0.5,0.0,0.5,0.0,0.0,68.01,34.005,2024-04-01
2024-04-24,WELL-0039,24.0,0.0,18.7,17.7,22.5,1920.0,89.2,54.61,19.3,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4797,0.6000000000000014,0.0,0.6000000000000014,0.0,0.0,68.57,41.142000000000095,2024-04-01
2024-04-25,WELL-0039,24.0,0.0,18.7,18.1,23.1,1962.0,89.2,55.26,18.9,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4798,0.1999999999999993,0.0,0.1999999999999993,0.0,0.0,67.72,13.543999999999953,2024-04-01
2024-04-26,WELL-0039,24.0,0.0,18.6,17.3,23.0,1871.1,89.2,55.29,19.2,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4799,0.5999999999999979,0.0,0.5999999999999979,0.0,0.0,67.39,40.433999999999855,2024-04-01
2024-04-27,WELL-0039,16.88,7.12,13.5,12.8,16.1,1982.8,87.7,54.39,19.8,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4800,6.300000000000001,5.874,0.42600000000000104,7.12,0.0,68.26,430.03800000000007,2024-04-01
2024-04-28,WELL-0039,24.0,0.0,18.2,16.8,22.2,1916.5,90.9,54.95,18.7,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4801,0.5,0.0,0.5,0.0,0.0,68.84,34.42,2024-04-01
2024-04-29,WELL-0039,24.0,0.0,18.2,15.5,21.3,1865.5,90.3,53.92,19.5,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4802,1.3000000000000007,0.0,1.3000000000000007,0.0,0.0,67.88,88.24400000000004,2024-04-01
2024-04-30,WELL-0039,24.0,0.0,18.2,17.5,20.8,1997.8,91.4,53.33,19.0,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4803,0.8000000000000007,0.0,0.8000000000000007,0.0,0.0,68.11,54.48800000000005,2024-04-01
2024-05-01,WELL-0039,18.95,5.05,14.1,12.4,17.6,1942.0,91.7,55.52,19.0,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4804,4.9,3.997916666666667,0.9020833333333336,5.047,0.0030000000000001137,65.76,322.22400000000005,2024-05-01
2024-05-02,WELL-0039,12.75,11.25,9.6,8.3,12.1,1916.3,89.4,55.76,19.1,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4805,9.500000000000002,8.953125000000002,0.546875,11.25,0.0,67.14,637.8300000000002,2024-05-01
2024-05-03,WELL-0039,24.0,0.0,18.5,17.8,21.7,1957.0,90.9,53.98,19.1,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4806,0.6000000000000014,0.0,0.6000000000000014,0.0,0.0,68.08,40.8480000000001,2024-05-01
2024-05-04,WELL-0039,13.0,11.0,10.4,10.9,12.2,1941.5,90.7,53.98,19.8,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4807,9.4,9.075000000000001,0.3249999999999993,10.995000000000001,0.004999999999999005,66.74,627.356,2024-05-01
2024-05-05,WELL-0039,24.0,0.0,18.0,16.3,21.8,1939.6,87.9,54.77,19.0,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4808,1.0,0.0,1.0,0.0,0.0,66.29,66.29,2024-05-01
2024-05-06,WELL-0039,24.0,0.0,18.4,18.3,23.1,1946.0,92.9,55.66,18.4,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4809,0.0,0.0,0.0,0.0,0.0,67.02,0.0,2024-05-01
2024-05-07,WELL-0039,24.0,0.0,19.0,19.0,23.2,1883.7,89.6,54.98,19.9,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4810,0.8999999999999986,0.0,0.8999999999999986,0.0,0.0,66.49,59.8409999999999,2024-05-01
2024-05-08,WELL-0039,24.0,0.0,18.2,17.0,21.9,1905.85,89.2,54.61,19.0,pressure_psi_imputed,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4811,0.8000000000000007,0.0,0.8000000000000007,0.0,0.0,67.13,53.70400000000004,2024-05-01
2024-05-09,WELL-0039,24.0,0.0,18.1,16.3,20.6,1928.0,89.8,53.23,19.3,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4812,1.1999999999999993,0.0,1.1999999999999993,0.0,0.0,66.77,80.12399999999995,2024-05-01
2024-05-10,WELL-0039,24.0,0.0,20.5,18.9,23.2,1945.4,91.6,53.09,20.5,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4813,0.0,0.0,0.0,0.0,0.0,65.96,0.0,2024-05-01
2024-05-11,WELL-0039,24.0,0.0,19.1,17.3,22.7,2045.5,90.7,54.31,19.4,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4814,0.29999999999999716,0.0,0.29999999999999716,0.0,0.0,67.44,20.231999999999807,2024-05-01
2024-05-12,WELL-0039,24.0,0.0,19.1,19.3,21.9,1947.1,89.4,53.41,19.1,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4815,0.0,0.0,0.0,0.0,0.0,65.54,0.0,2024-05-01
2024-05-13,WELL-0039,24.0,0.0,19.5,19.4,22.1,1888.7,90.1,53.12,19.6,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4816,0.10000000000000142,0.0,0.10000000000000142,0.0,0.0,67.02,6.702000000000095,2024-05-01
2024-05-14,WELL-0039,24.0,0.0,18.7,17.2,21.7,1949.9,90.1,53.71,19.9,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4817,1.1999999999999993,0.0,1.1999999999999993,0.0,0.0,67.23,80.67599999999996,2024-05-01
2024-05-15,WELL-0039,24.0,0.0,19.2,20.1,20.9,1962.2,88.4,52.12,20.3,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4818,1.1000000000000014,0.0,1.1000000000000014,0.0,0.0,66.01,72.6110000000001,2024-05-01
2024-05-16,WELL-0039,24.0,0.0,17.0,17.9,20.5,1915.4,90.1,54.67,17.9,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4819,0.8999999999999986,0.0,0.8999999999999986,0.0,0.0,66.43,59.786999999999914,2024-05-01
2024-05-17,WELL-0039,24.0,0.0,18.7,18.4,22.6,1857.2,91.9,54.72,19.6,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4820,0.9000000000000021,0.0,0.9000000000000021,0.0,0.0,66.56,59.904000000000146,2024-05-01
2024-05-18,WELL-0039,14.92,9.08,11.5,10.7,13.8,1862.9,91.3,54.55,19.5,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4821,8.0,7.3775,0.6224999999999996,9.08,0.0,67.59,540.72,2024-05-01
2024-05-19,WELL-0039,24.0,0.0,18.6,17.4,22.4,1940.0,88.3,54.63,19.4,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4822,0.7999999999999972,0.0,0.7999999999999972,0.0,0.0,65.39,52.31199999999981,2024-05-01
2024-05-20,WELL-0039,24.0,0.0,18.6,18.2,23.4,1941.3,89.5,55.71,18.7,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4823,0.09999999999999787,0.0,0.09999999999999787,0.0,0.0,64.85,6.484999999999861,2024-05-01
2024-05-21,WELL-0039,24.0,0.0,16.9,18.4,19.7,1870.4,91.4,53.83,18.9,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4824,2.0,0.0,2.0,0.0,0.0,66.57,133.14,2024-05-01
2024-05-22,WELL-0039,24.0,0.0,17.5,16.0,20.1,1857.5,89.0,53.46,18.8,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4825,1.3000000000000007,0.0,1.3000000000000007,0.0,0.0,66.74,86.76200000000004,2024-05-01
2024-05-23,WELL-0039,17.59,6.41,12.0,11.2,14.5,1905.5,91.3,54.72,17.5,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4826,5.5,4.673958333333333,0.8260416666666668,6.408000000000001,0.0019999999999988916,66.2,364.1,2024-05-01
2024-05-24,WELL-0039,24.0,0.0,18.7,17.0,21.6,1897.5,90.7,53.6,18.7,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4827,0.0,0.0,0.0,0.0,0.0,67.67,0.0,2024-05-01
2024-05-25,WELL-0039,18.13,5.87,13.6,12.9,15.8,1872.4,88.8,53.74,19.4,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4828,5.799999999999999,4.744916666666667,1.0550833333333323,0.0,5.87,66.56,386.04799999999994,2024-05-01
2024-05-26,WELL-0039,24.0,0.0,19.3,17.9,23.1,1888.9,88.6,54.48,19.3,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4829,0.0,0.0,0.0,0.0,0.0,66.11,0.0,2024-05-01
2024-05-27,WELL-0039,24.0,0.0,17.4,17.8,22.3,2021.6,90.8,56.17,18.0,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4830,0.6000000000000014,0.0,0.6000000000000014,0.0,0.0,66.97,40.182000000000095,2024-05-01
2024-05-28,WELL-0039,24.0,0.0,17.8,17.2,21.3,1885.5,89.6,54.48,18.6,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4831,0.8000000000000007,0.0,0.8000000000000007,0.0,0.0,66.73,53.38400000000005,2024-05-01
2024-05-29,WELL-0039,24.0,0.0,18.5,18.0,21.9,1943.8,89.1,54.21,19.8,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4832,1.3000000000000007,0.0,1.3000000000000007,0.0,0.0,66.99,87.08700000000005,2024-05-01
2024-05-30,WELL-0039,24.0,0.0,18.1,17.5,21.9,1972.3,92.1,54.75,18.4,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4833,0.29999999999999716,0.0,0.29999999999999716,0.0,0.0,65.84,19.751999999999814,2024-05-01
2024-05-31,WELL-0039,24.0,0.0,18.8,17.6,22.1,1947.2,91.3,54.03,19.2,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4834,0.3999999999999986,0.0,0.3999999999999986,0.0,0.0,67.42,26.967999999999904,2024-05-01
2024-06-01,WELL-0039,24.0,0.0,18.4,13.8,20.7,1980.3,89.2,52.94,19.2,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4835,0.8000000000000007,0.0,0.8000000000000007,0.0,0.0,59.43,47.54400000000004,2024-06-01
2024-06-02,WELL-0039,24.0,0.0,18.5,19.4,21.6,1942.8,91.4,53.87,19.3,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4836,0.8000000000000007,0.0,0.8000000000000007,0.0,0.0,59.11,47.28800000000004,2024-06-01
2024-06-03,WELL-0039,24.0,0.0,18.4,18.2,22.8,2015.6,91.1,55.34,18.7,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4837,0.3000000000000007,0.0,0.3000000000000007,0.0,0.0,59.65,17.895000000000042,2024-06-01
2024-06-04,WELL-0039,24.0,0.0,17.5,16.3,21.8,1943.9,90.3,55.47,18.5,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4838,1.0,0.0,1.0,0.0,0.0,59.92,59.92,2024-06-01
2024-06-05,WELL-0039,24.0,0.0,17.5,15.9,19.3,1874.3,90.1,52.45,18.6,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4839,1.1000000000000014,0.0,1.1000000000000014,0.0,0.0,59.42,65.36200000000008,2024-06-01
2024-06-06,WELL-0039,24.0,0.0,17.5,16.6,21.4,1962.9,89.3,55.01,18.4,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4840,0.8999999999999986,0.0,0.8999999999999986,0.0,0.0,60.1,54.08999999999992,2024-06-01
2024-06-07,WELL-0039,24.0,0.0,18.6,17.2,23.1,1871.3,88.2,55.4,19.7,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4841,1.0999999999999979,0.0,1.0999999999999979,0.0,0.0,60.49,66.53899999999987,2024-06-01
2024-06-08,WELL-0039,24.0,0.0,18.2,18.1,22.1,1923.3,89.2,54.84,19.2,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4842,1.0,0.0,1.0,0.0,0.0,59.44,59.44,2024-06-01
2024-06-09,WELL-0039,24.0,0.0,18.6,16.2,22.2,1877.3,89.3,54.41,19.4,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4843,0.7999999999999972,0.0,0.7999999999999972,0.0,0.0,60.48,48.38399999999982,2024-06-01
2024-06-10,WELL-0039,24.0,0.0,16.9,15.6,19.7,1941.4,90.1,53.83,17.8,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4844,0.9000000000000021,0.0,0.9000000000000021,0.0,0.0,60.31,54.27900000000013,2024-06-01
2024-06-11,WELL-0039,9.42,14.58,7.9,7.0,9.6,1864.7,87.8,54.86,21.0,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4845,13.1,12.7575,0.34249999999999936,14.58,0.0,60.3,789.93,2024-06-01
2024-06-12,WELL-0039,24.0,0.0,18.5,16.8,22.3,1932.3,89.1,54.66,18.8,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4846,0.3000000000000007,0.0,0.3000000000000007,0.0,0.0,59.66,17.898000000000042,2024-06-01
2024-06-13,WELL-0039,24.0,0.0,17.3,15.3,20.0,1903.4,92.8,53.62,18.4,,PNX-305,FIELD-003,Directional,Synthetic Reservoir R3,4847,1.0999999999999979,0.0,1.0999999999999979,0.0,0.0,58.96,64.85599999999988,2024-06-01
