date,material_id,supplier_id,warehouse_id,opening_stock,receipts,consumption,closing_stock,reorder_level,unit_cost,stockout_flag
2023-05-07,MAT-004,SUP-002,WH-002,14.0,0.0,1.0,13.0,9.0,108.45,0
07-May-2023,MAT-004,SUP-002,WH-003,10.0,0.0,0.0,10.0,7.0,108.45,0
2023/05/07,MAT-005,SUP-001,WH-003,11.0,0.0,0.0,11.0,7.0,187.34,0
20230507,MAT-005,SUP-001,WH-004,0.0,0.0,0.0,0.0,11.0,187.34,0
2023-05-07,MAT-016,SUP-003,WH-004,7.0,0.0,0.0,7.0,4.0,1875.37,0
2023-05-07,MAT-016,SUP-003,WH-001,6.0,0.0,0.0,6.0,5.0,1875.37,0
2023-05-07,MAT-017,SUP-003,WH-001,0.0,0.0,0.0,0.0,4.0,3463.71,0
2023-05-07,MAT-017,SUP-003,WH-002,8.0,0.0,0.0,8.0,6.0,3463.71,0
2023-05-07,MAT-018,SUP-003,WH-002,6.0,0.0,0.0,6.0,5.0,2366.63,0
2023-05-07,MAT-018,SUP-003,WH-003,7.0,0.0,0.0,7.0,5.0,2366.63,0
2023-05-07,MAT-019,SUP-003,WH-003,5.0,0.0,0.0,5.0,5.0,2922.43,0
2023-05-07,MAT-019,SUP-003,WH-004,7.0,0.0,0.0,7.0,4.0,2922.43,0
2023-05-07,MAT-020,SUP-003,WH-004,4.0,0.0,0.0,4.0,4.0,1627.96,0
2023/05/07,MAT-020,SUP-003,WH-001,3.0,0.0,0.0,3.0,4.0,1627.96,0
2023-05-08,MAT-006,SUP-001,WH-001,2.0,0.0,0.0,2.0,7.0,630.77,0
2023-05-08,MAT-006,SUP-001,WH-002,8.0,0.0,0.0,8.0,5.0,630.77,0
2023-05-08,MAT-007,SUP-001,WH-002,3.0,0.0,0.0,3.0,5.0,1810.3,0
2023-05-08,MAT-007,SUP-001,WH-003,5.0,0.0,0.0,5.0,6.0,1810.3,0
2023-05-08,MAT-008,SUP-001,WH-003,7.0,0.0,0.0,7.0,6.0,636.55,0
2023-05-08,MAT-008,SUP-001,WH-004,7.0,0.0,0.0,7.0,4.0,636.55,0
08-May-2023,MAT-009,SUP-002,WH-004,4.0,0.0,1.0,3.0,5.0,677.13,0
2023-05-08,MAT-009,SUP-002,WH-001,7.0,0.0,0.0,7.0,5.0,677.13,0
2023-05-08,MAT-010,SUP-002,WH-001,5.5,0.0,0.0,5.5,3.0,856.73,0
2023-05-08,MAT-010,SUP-002,WH-002,11.5,0.0,0.0,11.5,5.0,856.73,0
2023-05-08,MAT-036,SUP-008,WH-002,122.0,0.0,1.0,121.0,33.0,75.97,0
2023-05-08,MAT-036,SUP-008,WH-003,157.0,0.0,7.0,150.0,49.0,75.97,0
2023-05-08,MAT-037,SUP-004,WH-003,134.0,0.0,7.0,127.0,40.0,108.65,0
2023-05-08,MAT-037,SUP-004,WH-004,58.0,0.0,2.0,56.0,26.0,108.65,0
2023-05-08,MAT-038,SUP-008,WH-004,81.0,0.0,4.0,77.0,30.0,70.54,0
2023-05-08,MAT-038,SUP-008,WH-001,51.0,0.0,3.0,48.0,42.0,70.54,0
2023-05-08,MAT-039,SUP-008,WH-001,160.0,0.0,9.0,151.0,63.0,95.74,0
2023-05-08,MAT-039,SUP-008,WH-002,23.0,0.0,2.0,21.0,52.0,95.74,0
2023-05-08,MAT-040,SUP-008,WH-002,22.0,0.0,4.0,18.0,27.0,97.48,0
2023-05-08,MAT-040,SUP-008,WH-003,55.0,0.0,6.0,49.0,40.0,97.48,0
2023-05-08,MAT-026,SUP-006,WH-003,8.0,0.0,0.0,8.0,5.0,433.64,0
2023-05-08,MAT-026,SUP-006,WH-004,4.0,0.0,0.0,4.0,5.0,433.64,0
2023-05-08,MAT-027,SUP-006,WH-004,8.0,0.0,0.0,8.0,6.0,657.37,0
2023-05-08,MAT-027,SUP-006,WH-001,7.0,0.0,0.0,7.0,6.0,657.37,0
2023-05-08,MAT-028,SUP-006,WH-001,9.0,0.0,0.0,9.0,6.0,1167.46,0
2023-05-08,MAT-028,SUP-006,WH-002,7.0,0.0,0.0,7.0,6.0,1167.46,0
2023/05/08,MAT-029,SUP-006,WH-002,7.0,0.0,0.0,7.0,6.0,511.8,0
2023-05-08,MAT-029,SUP-006,WH-003,10.5,0.0,0.0,10.5,5.0,511.8,0
2023-05-08,MAT-030,SUP-006,WH-003,5.0,0.0,0.0,5.0,7.0,609.7,0
2023-05-08,MAT-030,SUP-006,WH-004,7.5,0.0,0.0,7.5,7.0,609.7,0
2023-05-08,MAT-021,SUP-005,WH-004,15.0,0.0,0.0,15.0,10.0,208.55,0
08-May-2023,MAT-021,SUP-005,WH-001,7.0,0.0,0.0,7.0,7.0,208.55,0
2023-05-08,MAT-022,SUP-005,WH-001,7.0,0.0,0.0,7.0,6.0,115.12,0
2023-05-08,MAT-022,SUP-005,WH-002,11.0,0.0,0.0,11.0,7.0,115.12,0
2023-05-08,MAT-023,SUP-005,WH-002,4.0,0.0,0.0,4.0,6.0,129.58,0
2023-05-08,MAT-023,SUP-005,WH-003,26.0,0.0,4.0,22.0,10.0,129.58,0
2023-05-08,MAT-024,SUP-005,WH-003,11.0,0.0,0.0,11.0,6.0,176.74,0
2023-05-08,MAT-024,SUP-005,WH-004,11.0,0.0,0.0,11.0,10.0,176.74,0
2023-05-08,MAT-025,SUP-005,WH-004,7.0,0.0,1.0,6.0,10.0,127.95,0
20230508,MAT-025,SUP-005,WH-001,17.0,0.0,0.0,17.0,9.0,127.95,0
08-May-2023,MAT-011,SUP-004,WH-001,29.0,0.0,6.0,23.0,62.0,56.76,0
2023-05-08,MAT-011,SUP-004,WH-002,132.0,0.0,10.0,122.0,53.0,56.76,0
2023-05-08,MAT-012,SUP-004,WH-002,23.0,0.0,4.0,19.0,35.0,50.61,0
2023-05-08,MAT-012,SUP-004,WH-003,0.0,0.0,0.0,0.0,26.0,50.61,1
2023-05-08,MAT-013,SUP-004,WH-003,193.0,0.0,6.0,187.0,70.0,111.4,0
2023-05-08,MAT-013,SUP-004,WH-004,82.0,0.0,2.0,80.0,39.0,111.4,0
2023-05-08,MAT-014,SUP-004,WH-004,129.0,0.0,7.0,122.0,33.0,50.38,0
2023-05-08,MAT-014,SUP-004,WH-001,131.0,0.0,8.0,123.0,45.0,50.38,0
2023-05-08,MAT-015,SUP-004,WH-001,109.0,0.0,2.0,107.0,36.0,46.55,0
2023-05-08,MAT-015,SUP-004,WH-002,146.0,0.0,2.0,144.0,38.0,46.55,0
2023-05-08,MAT-031,SUP-007,WH-002,7.0,0.0,0.0,7.0,6.0,1350.5,0
20230508,MAT-031,SUP-007,WH-003,4.0,0.0,0.0,4.0,6.0,1350.5,0
2023-05-08,MAT-032,SUP-007,WH-003,5.0,0.0,0.0,5.0,5.0,1238.66,0
2023-05-08,MAT-032,SUP-007,WH-004,10.0,0.0,0.0,10.0,6.0,1238.66,0
2023-05-08,MAT-033,SUP-007,WH-004,0.0,0.0,0.0,0.0,6.0,1179.71,0
2023-05-08,MAT-033,SUP-007,WH-001,3.0,0.0,1.0,2.0,5.0,1179.71,0
2023-05-08,MAT-034,SUP-007,WH-001,8.0,0.0,0.0,8.0,7.0,783.28,0
08-May-2023,MAT-034,SUP-007,WH-002,5.0,0.0,0.0,5.0,6.0,783.28,0
2023-05-08,MAT-035,SUP-007,WH-002,7.0,0.0,0.0,7.0,6.0,1653.49,0
2023-05-08,MAT-035,SUP-007,WH-003,8.0,0.0,0.0,8.0,7.0,1653.49,0
2023-05-08,MAT-001,SUP-001,WH-003,8.0,0.0,0.0,8.0,8.0,104.84,0
2023-05-08,MAT-001,SUP-001,WH-004,11.0,0.0,0.0,11.0,8.0,104.84,0
2023-05-08,MAT-002,SUP-002,WH-004,21.0,0.0,0.0,21.0,8.0,241.37,0
2023-05-08,MAT-002,SUP-002,WH-001,11.0,0.0,0.0,11.0,8.0,241.37,0
2023/05/08,MAT-003,SUP-002,WH-001,19.0,0.0,0.0,19.0,9.0,250.33,0
2023-05-08,MAT-003,SUP-002,WH-002,1.0,0.0,0.0,1.0,7.0,250.33,0
2023-05-08,MAT-004,SUP-002,WH-002,13.0,0.0,0.0,13.0,9.0,108.45,0
2023-05-08,MAT-004,SUP-002,WH-003,10.0,0.0,0.0,10.0,7.0,108.45,0
2023-05-08,MAT-005,SUP-001,WH-003,11.0,0.0,0.0,11.0,7.0,187.34,0
2023-05-08,MAT-005,SUP-001,WH-004,0.0,0.0,0.0,0.0,11.0,187.34,1
2023-05-08,MAT-016,,WH-004,7.0,0.0,0.0,7.0,4.0,1875.37,0
2023-05-08,MAT-016,SUP-003,WH-001,6.0,0.0,0.0,6.0,5.0,1875.37,0
2023-05-08,MAT-017,SUP-003,WH-001,0.0,0.0,0.0,0.0,4.0,3463.71,0
2023-05-08,MAT-017,SUP-003,WH-002,8.0,0.0,0.0,8.0,6.0,3463.71,0
2023-05-08,MAT-018,SUP-003,WH-002,6.0,0.0,0.0,6.0,5.0,2366.63,0
2023-05-08,MAT-018,SUP-003,WH-003,7.0,0.0,0.0,7.0,5.0,2366.63,0
2023-05-08,MAT-019,SUP-003,WH-003,5.0,0.0,0.0,5.0,5.0,2922.43,0
08-May-2023,MAT-019,SUP-003,WH-004,7.0,0.0,0.0,7.0,4.0,2922.43,0
2023-05-08,MAT-020,SUP-003,WH-004,4.0,0.0,0.0,4.0,4.0,1627.96,0
2023-05-08,MAT-020,SUP-003,WH-001,3.0,0.0,0.0,3.0,4.0,1627.96,0
09-May-2023,MAT-006,SUP-001,WH-001,2.0,0.0,0.0,2.0,7.0,630.77,0
2023-05-09,MAT-006,SUP-001,WH-002,8.0,0.0,0.0,8.0,5.0,630.77,0
2023-05-09,MAT-007,SUP-001,WH-002,3.0,0.0,1.0,2.0,5.0,1810.3,0
2023-05-09,MAT-007,SUP-001,WH-003,5.0,0.0,0.0,5.0,6.0,1810.3,0
2023-05-09,MAT-008,SUP-001,WH-003,7.0,0.0,0.0,7.0,6.0,636.55,0
2023-05-09,MAT-008,SUP-001,WH-004,7.0,0.0,0.0,7.0,4.0,636.55,0
2023-05-09,MAT-009,SUP-002,WH-004,3.0,0.0,0.0,3.0,5.0,677.13,0
2023-05-09,MAT-009,SUP-002,WH-001,7.0,0.0,0.0,7.0,5.0,677.13,0
2023-05-09,MAT-010,SUP-002,WH-001,5.5,0.0,0.0,5.5,3.0,856.73,0
2023-05-09,MAT-010,SUP-002,WH-002,11.5,0.0,0.0,11.5,5.0,856.73,0
20230509,MAT-036,SUP-008,WH-002,121.0,0.0,3.0,118.0,33.0,75.97,0
2023-05-09,MAT-036,SUP-008,WH-003,150.0,0.0,8.0,142.0,49.0,75.97,0
2023/05/09,MAT-037,SUP-004,WH-003,127.0,0.0,4.0,123.0,40.0,108.65,0
2023-05-09,MAT-037,SUP-004,WH-004,56.0,0.0,1.0,55.0,26.0,108.65,0
2023/05/09,MAT-038,SUP-008,WH-004,77.0,0.0,2.0,75.0,30.0,70.54,0
2023-05-09,MAT-038,SUP-008,WH-001,48.0,0.0,0.0,48.0,42.0,70.54,0
20230509,MAT-039,SUP-008,WH-001,151.0,0.0,7.0,144.0,63.0,95.74,0
2023-05-09,MAT-039,SUP-008,WH-002,21.0,0.0,6.0,15.0,52.0,95.74,0
2023-05-09,MAT-040,SUP-008,WH-002,18.0,0.0,9.0,9.0,27.0,97.48,0
09-May-2023,MAT-040,SUP-008,WH-003,49.0,0.0,1.0,48.0,40.0,97.48,0
2023-05-09,MAT-026,,WH-003,8.0,0.0,0.0,8.0,5.0,433.64,0
09-May-2023,MAT-026,SUP-006,WH-004,4.0,6.0,0.0,10.0,5.0,433.64,0
2023-05-09,MAT-027,SUP-006,WH-004,8.0,0.0,1.0,7.0,6.0,657.37,0
2023-05-09,MAT-027,SUP-006,WH-001,7.0,0.0,1.0,6.0,6.0,657.37,0
2023-05-09,MAT-028,SUP-006,WH-001,9.0,0.0,0.0,9.0,6.0,1167.46,0
2023-05-09,MAT-028,SUP-006,WH-002,7.0,0.0,1.0,6.0,6.0,1167.46,0
09-May-2023,MAT-029,SUP-006,WH-002,7.0,0.0,0.0,7.0,6.0,511.8,0
2023-05-09,MAT-029,SUP-006,WH-003,10.5,0.0,0.0,10.5,5.0,511.8,0
2023-05-09,MAT-030,SUP-006,WH-003,5.0,0.0,0.0,5.0,7.0,609.7,0
2023-05-09,MAT-030,SUP-006,WH-004,7.5,0.0,0.0,7.5,7.0,609.7,0
2023-05-09,MAT-021,SUP-005,WH-004,15.0,0.0,0.0,15.0,10.0,208.55,0
2023-05-09,MAT-021,SUP-005,WH-001,7.0,0.0,0.0,7.0,7.0,208.55,0
2023-05-09,MAT-022,SUP-005,WH-001,7.0,0.0,0.0,7.0,6.0,115.12,0
2023-05-09,MAT-022,SUP-005,WH-002,11.0,0.0,0.0,11.0,7.0,115.12,0
2023-05-09,MAT-023,SUP-005,WH-002,4.0,0.0,2.0,2.0,6.0,129.58,0
2023-05-09,MAT-023,SUP-005,WH-003,22.0,0.0,1.0,21.0,10.0,129.58,0
2023-05-09,MAT-024,SUP-005,WH-003,11.0,0.0,0.0,11.0,6.0,176.74,0
2023-05-09,MAT-024,SUP-005,WH-004,11.0,0.0,1.0,10.0,10.0,176.74,0
2023-05-09,MAT-025,SUP-005,WH-004,6.0,0.0,0.0,6.0,10.0,127.95,0
2023-05-09,MAT-025,SUP-005,WH-001,17.0,0.0,0.0,17.0,9.0,127.95,0
2023-05-09,MAT-011,SUP-004,WH-001,23.0,0.0,8.0,15.0,62.0,56.76,0
2023-05-09,MAT-011,SUP-004,WH-002,122.0,0.0,7.0,115.0,53.0,56.76,0
2023-05-09,MAT-012,SUP-004,WH-002,19.0,0.0,10.0,9.0,35.0,50.61,0
20230509,MAT-012,SUP-004,WH-003,0.0,0.0,0.0,0.0,26.0,50.61,1
2023-05-09,MAT-013,SUP-004,WH-003,187.0,0.0,12.0,175.0,70.0,111.4,0
2023-05-09,MAT-013,SUP-004,WH-004,80.0,0.0,7.0,73.0,39.0,111.4,0
2023/05/09,MAT-014,SUP-004,WH-004,122.0,0.0,5.0,117.0,33.0,50.38,0
2023-05-09,MAT-014,SUP-004,WH-001,123.0,0.0,10.0,113.0,45.0,50.38,0
2023-05-09,MAT-015,SUP-004,WH-001,107.0,0.0,5.0,102.0,36.0,46.55,0
09-May-2023,MAT-015,SUP-004,WH-002,144.0,0.0,5.0,139.0,38.0,46.55,0
2023-05-09,MAT-031,SUP-007,WH-002,7.0,0.0,0.0,7.0,6.0,1350.5,0
2023-05-09,MAT-031,SUP-007,WH-003,4.0,0.0,0.0,4.0,6.0,1350.5,0
2023-05-09,MAT-032,SUP-007,WH-003,5.0,0.0,0.0,5.0,5.0,1238.66,0
2023-05-09,MAT-032,SUP-007,WH-004,10.0,0.0,0.0,10.0,6.0,1238.66,0
2023-05-09,MAT-033,SUP-007,WH-004,0.0,0.0,0.0,0.0,6.0,1179.71,0
2023-05-09,MAT-033,SUP-007,WH-001,2.0,0.0,0.0,2.0,5.0,1179.71,0
2023-05-09,MAT-034,SUP-007,WH-001,8.0,0.0,0.0,8.0,7.0,783.28,0
2023-05-09,MAT-034,SUP-007,WH-002,5.0,0.0,0.0,5.0,6.0,783.28,0
2023-05-09,MAT-035,SUP-007,WH-002,7.0,0.0,1.0,6.0,6.0,1653.49,0
2023-05-09,MAT-035,SUP-007,WH-003,8.0,0.0,0.0,8.0,7.0,1653.49,0
2023-05-09,MAT-001,SUP-001,WH-003,8.0,0.0,0.0,8.0,8.0,104.84,0
2023-05-09,MAT-001,SUP-001,WH-004,11.0,0.0,0.0,11.0,8.0,104.84,0
09-May-2023,MAT-002,SUP-002,WH-004,21.0,0.0,0.0,21.0,8.0,241.37,0
2023/05/09,MAT-002,SUP-002,WH-001,11.0,0.0,0.0,11.0,8.0,241.37,0
2023-05-09,MAT-003,SUP-002,WH-001,19.0,0.0,0.0,19.0,9.0,250.33,0
2023-05-09,MAT-003,SUP-002,WH-002,1.0,0.0,0.0,1.0,7.0,250.33,0
2023-05-09,MAT-004,SUP-002,WH-002,13.0,0.0,0.0,13.0,9.0,108.45,0
2023-05-09,MAT-004,SUP-002,WH-003,10.0,0.0,0.0,10.0,7.0,108.45,0
09-May-2023,MAT-005,SUP-001,WH-003,11.0,0.0,0.0,11.0,7.0,187.34,0
2023/05/09,MAT-005,SUP-001,WH-004,0.0,0.0,0.0,0.0,11.0,187.34,0
2023-05-09,MAT-016,SUP-003,WH-004,7.0,0.0,0.0,7.0,4.0,1875.37,0
2023-05-09,MAT-016,SUP-003,WH-001,6.0,0.0,0.0,6.0,5.0,1875.37,0
2023-05-09,MAT-017,SUP-003,WH-001,0.0,0.0,0.0,0.0,4.0,3463.71,0
2023-05-09,MAT-017,SUP-003,WH-002,8.0,0.0,0.0,8.0,6.0,3463.71,0
2023-05-09,MAT-018,SUP-003,WH-002,6.0,0.0,0.0,6.0,5.0,2366.63,0
2023-05-09,MAT-018,SUP-003,WH-003,7.0,0.0,0.0,7.0,5.0,2366.63,0
2023-05-09,MAT-019,SUP-003,WH-003,5.0,0.0,0.0,5.0,5.0,2922.43,0
09-May-2023,MAT-019,SUP-003,WH-004,7.0,0.0,0.0,7.0,4.0,2922.43,0
2023-05-09,MAT-020,SUP-003,WH-004,4.0,0.0,0.0,4.0,4.0,1627.96,0
2023-05-09,MAT-020,SUP-003,WH-001,3.0,0.0,0.0,3.0,4.0,1627.96,0
2023-05-10,MAT-006,SUP-001,WH-001,2.0,0.0,0.0,2.0,7.0,630.77,0
2023-05-10,MAT-006,SUP-001,WH-002,8.0,0.0,1.0,7.0,5.0,630.77,0
20230510,MAT-007,SUP-001,WH-002,2.0,0.0,0.0,2.0,5.0,1810.3,0
2023-05-10,MAT-007,SUP-001,WH-003,5.0,10.0,0.0,15.0,6.0,1810.3,0
2023-05-10,MAT-008,SUP-001,WH-003,7.0,0.0,0.0,7.0,6.0,636.55,0
2023-05-10,MAT-008,SUP-001,WH-004,7.0,0.0,0.0,7.0,4.0,636.55,0
2023-05-10,MAT-009,SUP-002,WH-004,3.0,0.0,0.0,3.0,5.0,677.13,0
2023-05-10,MAT-009,SUP-002,WH-001,7.0,0.0,0.0,7.0,5.0,677.13,0
2023-05-10,MAT-010,SUP-002,WH-001,5.5,0.0,0.0,5.5,3.0,856.73,0
2023-05-10,MAT-010,SUP-002,WH-002,11.5,0.0,0.0,11.5,5.0,856.73,0
2023-05-10,MAT-036,SUP-008,WH-002,118.0,0.0,1.0,117.0,33.0,75.97,0
2023-05-10,MAT-036,,WH-003,142.0,0.0,2.0,140.0,49.0,75.97,0
2023-05-10,MAT-037,SUP-004,WH-003,123.0,0.0,3.0,120.0,40.0,108.65,0
2023/05/10,MAT-037,SUP-004,WH-004,55.0,0.0,4.0,51.0,26.0,108.65,0
10-May-2023,MAT-038,SUP-008,WH-004,75.0,0.0,2.0,73.0,30.0,70.54,0
20230510,MAT-038,SUP-008,WH-001,48.0,0.0,5.0,43.0,42.0,70.54,0
2023-05-10,MAT-039,SUP-008,WH-001,144.0,0.0,12.0,132.0,63.0,95.74,0
2023-05-10,MAT-039,SUP-008,WH-002,15.0,0.0,6.0,9.0,52.0,95.74,0
20230510,MAT-040,SUP-008,WH-002,9.0,0.0,3.0,6.0,27.0,97.48,0
20230510,MAT-040,SUP-008,WH-003,48.0,0.0,4.0,44.0,40.0,97.48,0
2023-05-10,MAT-026,SUP-006,WH-003,8.0,0.0,0.0,8.0,5.0,433.64,0
2023-05-10,MAT-026,SUP-006,WH-004,10.0,0.0,0.0,10.0,5.0,433.64,0
2023-05-10,MAT-027,SUP-006,WH-004,7.0,0.0,0.0,7.0,6.0,657.37,0
10-May-2023,MAT-027,,WH-001,6.0,0.0,0.0,6.0,6.0,657.37,0
2023-05-10,MAT-028,SUP-006,WH-001,9.0,0.0,0.0,9.0,6.0,1167.46,0
2023-05-10,MAT-028,SUP-006,WH-002,6.0,0.0,0.0,6.0,6.0,1167.46,0
2023-05-10,MAT-029,SUP-006,WH-002,7.0,0.0,0.0,7.0,6.0,511.8,0
2023-05-10,MAT-029,SUP-006,WH-003,10.5,0.0,0.0,10.5,5.0,511.8,0
2023-05-10,MAT-030,SUP-006,WH-003,5.0,0.0,1.0,4.0,7.0,609.7,0
2023-05-10,MAT-030,SUP-006,WH-004,7.5,0.0,0.0,7.5,7.0,609.7,0
2023-05-10,MAT-021,SUP-005,WH-004,15.0,0.0,0.0,15.0,10.0,208.55,0
2023-05-10,MAT-021,SUP-005,WH-001,7.0,0.0,0.0,7.0,7.0,208.55,0
2023-05-10,MAT-022,SUP-005,WH-001,7.0,0.0,0.0,7.0,6.0,115.12,0
2023-05-10,MAT-022,SUP-005,WH-002,11.0,0.0,0.0,11.0,7.0,115.12,0
2023-05-10,MAT-023,SUP-005,WH-002,2.0,0.0,1.0,1.0,6.0,129.58,0
2023-05-10,MAT-023,SUP-005,WH-003,21.0,0.0,0.0,21.0,10.0,129.58,0
2023-05-10,MAT-024,SUP-005,WH-003,11.0,0.0,1.0,10.0,6.0,176.74,0
2023-05-10,MAT-024,SUP-005,WH-004,10.0,0.0,0.0,10.0,10.0,176.74,0
2023-05-10,MAT-025,SUP-005,WH-004,6.0,0.0,2.0,4.0,10.0,127.95,0
2023-05-10,MAT-025,SUP-005,WH-001,17.0,0.0,1.0,16.0,9.0,127.95,0
2023-05-10,MAT-011,SUP-004,WH-001,15.0,212.0,8.0,219.0,62.0,56.76,0
20230510,MAT-011,SUP-004,WH-002,115.0,0.0,7.0,108.0,53.0,56.76,0
2023/05/10,MAT-012,SUP-004,WH-002,9.0,190.0,7.0,192.0,35.0,50.61,0
2023-05-10,MAT-012,SUP-004,WH-003,0.0,0.0,0.0,0.0,26.0,50.61,1
2023-05-10,MAT-013,SUP-004,WH-003,175.0,0.0,4.0,171.0,70.0,111.4,0
2023-05-10,MAT-013,SUP-004,WH-004,73.0,0.0,4.0,69.0,39.0,111.4,0
2023-05-10,MAT-014,SUP-004,WH-004,117.0,0.0,2.0,115.0,33.0,50.38,0
2023-05-10,MAT-014,SUP-004,WH-001,113.0,0.0,5.0,108.0,45.0,50.38,0
2023-05-10,MAT-015,SUP-004,WH-001,102.0,0.0,8.0,94.0,36.0,46.55,0
2023-05-10,MAT-015,SUP-004,WH-002,139.0,0.0,3.0,136.0,38.0,46.55,0
2023-05-10,MAT-031,SUP-007,WH-002,7.0,0.0,0.0,7.0,6.0,1350.5,0
2023-05-10,MAT-031,SUP-007,WH-003,4.0,0.0,1.0,3.0,6.0,1350.5,0
2023-05-10,MAT-032,SUP-007,WH-003,5.0,0.0,0.0,5.0,5.0,,0
2023-05-10,MAT-032,SUP-007,WH-004,10.0,0.0,1.0,9.0,6.0,1238.66,0
2023-05-10,MAT-033,SUP-007,WH-004,0.0,0.0,0.0,0.0,6.0,1179.71,1
2023-05-10,MAT-033,SUP-007,WH-001,2.0,0.0,0.0,2.0,5.0,1179.71,0
2023/05/10,MAT-034,SUP-007,WH-001,8.0,0.0,0.0,8.0,7.0,783.28,0
2023-05-10,MAT-034,SUP-007,WH-002,5.0,0.0,0.0,5.0,6.0,783.28,0
2023-05-10,MAT-035,SUP-007,WH-002,6.0,0.0,0.0,6.0,6.0,1653.49,0
2023-05-10,MAT-035,SUP-007,WH-003,8.0,0.0,1.0,7.0,7.0,1653.49,0
10-May-2023,MAT-001,SUP-001,WH-003,8.0,0.0,0.0,8.0,8.0,,0
2023-05-10,MAT-001,SUP-001,WH-004,11.0,0.0,0.0,11.0,8.0,104.84,0
2023-05-10,MAT-002,,WH-004,21.0,0.0,1.0,20.0,8.0,241.37,0
2023-05-10,MAT-002,SUP-002,WH-001,11.0,0.0,0.0,11.0,8.0,241.37,0
2023-05-10,MAT-003,SUP-002,WH-001,19.0,0.0,2.0,17.0,9.0,250.33,0
2023-05-10,MAT-003,SUP-002,WH-002,1.0,13.0,1.0,13.0,7.0,250.33,0
2023-05-10,MAT-004,SUP-002,WH-002,13.0,0.0,1.0,12.0,9.0,108.45,0
2023-05-10,MAT-004,SUP-002,WH-003,10.0,0.0,0.0,10.0,7.0,108.45,0
2023-05-10,MAT-005,SUP-001,WH-003,11.0,0.0,2.0,9.0,7.0,187.34,0
2023-05-10,MAT-005,SUP-001,WH-004,0.0,0.0,0.0,0.0,11.0,187.34,1
2023-05-10,MAT-016,SUP-003,WH-004,7.0,0.0,0.0,7.0,4.0,1875.37,0
2023-05-10,MAT-016,SUP-003,WH-001,6.0,0.0,0.0,6.0,5.0,1875.37,0
10-May-2023,MAT-017,SUP-003,WH-001,0.0,5.0,0.0,5.0,4.0,3463.71,0
2023-05-10,MAT-017,SUP-003,WH-002,8.0,0.0,1.0,7.0,6.0,3463.71,0
2023/05/10,MAT-018,SUP-003,WH-002,6.0,0.0,0.0,6.0,5.0,2366.63,0
2023-05-10,MAT-018,SUP-003,WH-003,7.0,0.0,0.0,7.0,5.0,2366.63,0
2023-05-10,MAT-019,SUP-003,WH-003,5.0,0.0,0.0,5.0,5.0,2922.43,0
2023-05-10,MAT-019,SUP-003,WH-004,7.0,0.0,0.0,7.0,4.0,2922.43,0
2023-05-10,MAT-020,SUP-003,WH-004,4.0,0.0,0.0,4.0,4.0,1627.96,0
2023-05-10,MAT-020,SUP-003,WH-001,3.0,0.0,0.0,3.0,4.0,1627.96,0
2023-05-11,MAT-006,SUP-001,WH-001,2.0,0.0,0.0,2.0,7.0,630.77,0
2023-05-11,MAT-006,SUP-001,WH-002,7.0,0.0,1.0,6.0,5.0,630.77,0
2023-05-11,MAT-007,SUP-001,WH-002,2.0,0.0,0.0,2.0,5.0,1810.3,0
2023-05-11,MAT-007,SUP-001,WH-003,15.0,0.0,0.0,15.0,6.0,1810.3,0
2023-05-11,MAT-008,SUP-001,WH-003,7.0,0.0,0.0,7.0,6.0,636.55,0
2023-05-11,MAT-008,SUP-001,WH-004,7.0,0.0,0.0,7.0,4.0,636.55,0
2023-05-11,MAT-009,SUP-002,WH-004,3.0,8.0,0.0,11.0,5.0,677.13,0
2023-05-11,MAT-009,SUP-002,WH-001,7.0,0.0,0.0,7.0,5.0,677.13,0
2023-05-11,MAT-010,SUP-002,WH-001,5.5,0.0,0.0,5.5,3.0,856.73,0
2023-05-11,MAT-010,SUP-002,WH-002,11.5,0.0,0.0,11.5,5.0,856.73,0
11-May-2023,MAT-036,SUP-008,WH-002,117.0,0.0,4.0,113.0,33.0,75.97,0
2023-05-11,MAT-036,SUP-008,WH-003,140.0,0.0,4.0,136.0,49.0,75.97,0
2023-05-11,MAT-037,SUP-004,WH-003,120.0,0.0,6.0,114.0,40.0,108.65,0
2023-05-11,MAT-037,SUP-004,WH-004,51.0,0.0,3.0,48.0,26.0,108.65,0
2023-05-11,MAT-038,SUP-008,WH-004,73.0,0.0,4.0,69.0,30.0,70.54,0
2023-05-11,MAT-038,SUP-008,WH-001,43.0,0.0,5.0,38.0,42.0,70.54,0
2023-05-11,MAT-039,SUP-008,WH-001,132.0,0.0,6.0,126.0,63.0,95.74,0
2023-05-11,MAT-039,SUP-008,WH-002,9.0,0.0,4.0,5.0,52.0,95.74,0
2023-05-11,MAT-040,SUP-008,WH-002,6.0,0.0,6.0,0.0,27.0,97.48,1
2023-05-11,MAT-040,SUP-008,WH-003,44.0,0.0,5.0,39.0,40.0,97.48,0
2023-05-11,MAT-026,SUP-006,WH-003,8.0,0.0,1.0,7.0,5.0,433.64,0
2023-05-11,MAT-026,SUP-006,WH-004,10.0,0.0,0.0,10.0,5.0,433.64,0
2023/05/11,MAT-027,SUP-006,WH-004,7.0,0.0,0.0,7.0,6.0,657.37,0
11-May-2023,MAT-027,SUP-006,WH-001,6.0,0.0,0.0,6.0,6.0,657.37,0
