product_id,product_name,category,sub_category,total_sales,total_profit,total_quantity,order_count,avg_discount,profit_margin,revenue_contribution_pct,profit_contribution_pct
FUR-FU-10001591,Advantus Panel Wall Certificate Holder - 8.5x11,Furniture,Furnishings,270.84,108.092,23,6,0.06666666666666667,0.39909909909909913,0.011641349696789215,0.0369802182579105
OFF-ST-10001031,Adjustable Personal File Tote,Office Supplies,Storage,270.24800000000005,53.3984,18,5,0.08,0.1975903614457831,0.011615904123681483,0.01826855351573852
OFF-BI-10001460,Plastic Binding Combs,Office Supplies,Binders,269.67,84.9915,23,5,0.26,0.3151685393258427,0.011591060303991834,0.029077121526729085
OFF-BI-10000309,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Office Supplies,Binders,269.394,-2.2830000000000013,35,9,0.3888888888888889,-0.008474576271186446,0.011579197165178091,-0.0007810553813678137
OFF-BI-10001107,"GBC White Gloss Covers, Plain Front",Office Supplies,Binders,269.328,31.421600000000005,31,7,0.5,0.1166666666666667,0.011576360327635675,0.010749894774939503
OFF-PA-10001509,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",Office Supplies,Paper,268.5,123.51,30,5,0.0,0.46,0.01154077091119445,0.042254993496600356
OFF-PA-10002558,Xerox 1938,Office Supplies,Paper,268.24,93.884,7,1,0.2,0.35,0.01152959549057281,0.03211940579252553
OFF-LA-10003498,Avery 475,Office Supplies,Labels,266.4,133.2,18,4,0.0,0.5,0.011450507898481196,0.04557011686298411
OFF-AP-10000055,Belkin F9S820V06 8 Outlet Surge,Office Supplies,Appliances,266.336,-120.17599999999999,17,4,0.4,-0.4512195121951219,0.011447757025712794,-0.041114372103047886
TEC-AC-10002718,Belkin Standard 104 key USB Keyboard,Technology,Accessories,265.538,5.106499999999999,21,6,0.16666666666666666,0.019230769230769225,0.011413457080881758,0.0017470255387449572
OFF-AR-10003696,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,Office Supplies,Art,265.416,72.08239999999999,16,5,0.12000000000000002,0.2715827229707327,0.011408213229666987,0.0246606861243571
FUR-FU-10001889,Ultra Door Pull Handle,Furniture,Furnishings,265.104,74.7972,27,6,0.06666666666666667,0.2821428571428572,0.011394802724921018,0.025589468055735698
TEC-AC-10004761,Maxell 4.7GB DVD+RW 3/Pack,Technology,Accessories,264.438,88.4115,17,4,0.05,0.3343373493975904,0.011366176455174815,0.03024716506780571
OFF-AR-10000658,Newell 324,Office Supplies,Art,263.34000000000003,72.072,23,7,0.028571428571428574,0.27368421052631575,0.011318981794241888,0.02465712809721465
OFF-PA-10002137,"Southworth 100% Résumé Paper, 24lb.",Office Supplies,Paper,262.964,113.199,35,7,0.05714285714285715,0.43047337278106507,0.011302820416727513,0.03872741485565269
FUR-FU-10001756,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Furniture,Furnishings,262.752,-7.616000000000019,20,6,0.3,-0.028985507246376885,0.011293708150682176,-0.0026055706458595184
OFF-ST-10002205,File Shuttle I and Handi-File,Office Supplies,Storage,262.668,51.42059999999999,13,3,0.13333333333333333,0.19576271186440675,0.011290097630173645,0.017591912546281986
OFF-AP-10003971,Belkin 6 Outlet Metallic Surge Strip,Office Supplies,Appliances,262.449,28.749599999999997,29,9,0.16666666666666666,0.10954356846473028,0.011280684487419264,0.009835755493724084
TEC-PH-10003988,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",Technology,Phones,261.6,41.856,28,8,0.1,0.16,0.011244192440850906,0.014319690776404378
FUR-FU-10002960,"Eldon 200 Class Desk Accessories, Burgundy",Furniture,Furnishings,261.248,97.348,45,9,0.06666666666666668,0.3726267760901519,0.011229062640624685,0.03330450252535869
OFF-AP-10002472,3M Office Air Cleaner,Office Supplies,Appliances,259.8,90.93,10,2,0.0,0.35000000000000003,0.011166824144239546,0.031108789236870462
OFF-ST-10004946,Desktop 3-Pocket Hot File,Office Supplies,Storage,259.68,59.510000000000005,5,2,0.1,0.22916666666666669,0.011161666257798788,0.020359441850722106
OFF-EN-10004386,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Office Supplies,Envelopes,259.092,115.152,12,5,0.08,0.4444444444444445,0.011136392614239078,0.039395571298846445
FUR-FU-10000672,"Executive Impressions 10"" Spectator Wall Clock",Furniture,Furnishings,258.72,87.9648,22,5,0.0,0.33999999999999997,0.011120403166272733,0.030094340959677363
OFF-BI-10003676,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",Office Supplies,Binders,258.72,-27.165600000000005,51,12,0.4916666666666667,-0.10500000000000001,0.011120403166272733,-0.0092938405904886
OFF-BI-10004308,Avery Legal 4-Ring Binder,Office Supplies,Binders,258.054,90.214,16,4,0.32499999999999996,0.34959349593495936,0.011091776896526526,0.030863832752832197
TEC-PH-10004897,Mediabridge Sport Armband iPhone 5s,Technology,Phones,257.742,-38.961,30,7,0.14285714285714285,-0.1511627906976744,0.011078366391780559,-0.013329259182422854
OFF-PA-10001685,Easy-staple paper,Office Supplies,Paper,257.556,107.58539999999999,29,5,0.12000000000000002,0.41771653543307086,0.011070371667797384,0.03680690128191359
OFF-BI-10004828,GBC Poly Designer Binding Covers,Office Supplies,Binders,256.122,102.4488,18,6,0.21666666666666667,0.4,0.011008734924830335,0.03504957799153519
OFF-AR-10003727,Berol Giant Pencil Sharpener,Office Supplies,Art,254.85000000000002,49.78069999999999,17,4,0.1,0.19533333333333328,0.010954061328558308,0.0170308732471558
FUR-FU-10002445,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Furniture,Furnishings,254.06400000000002,89.104,29,12,0.06666666666666667,0.350714780527741,0.010920277172371349,0.030484081778973996
FUR-FU-10004017,"Executive Impressions 13"" Chairman Wall Clock",Furniture,Furnishings,253.8,72.333,11,3,0.06666666666666667,0.285,0.010908929822201683,0.024746420893770493
FUR-FU-10003878,"Linden 10"" Round Wall Clock, Black",Furniture,Furnishings,253.648,41.8672,21,6,0.16666666666666666,0.1650602409638554,0.010902396499376722,0.014323522497942406
TEC-PH-10002350,Apple EarPods with Remote and Mic,Technology,Phones,251.91,50.382000000000005,10,4,0.1,0.2,0.010827693110759753,0.017236588797228725
FUR-FU-10001934,Magnifier Swing Arm Lamp,Furniture,Furnishings,251.76,65.4576,12,5,0.0,0.26,0.010821245752708807,0.02239422283461313
TEC-AC-10004708,Sony 32GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories,251.4,52.794,12,4,0.0,0.21,0.010805772093386535,0.018061777399882756
OFF-ST-10000649,Hanging Personal Folder File,Office Supplies,Storage,251.2,51.025,17,5,0.08,0.203125,0.010797175615985272,0.017456570667670902
TEC-AC-10004803,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,Technology,Accessories,250.92000000000002,35.1288,18,3,0.0,0.13999999999999999,0.010785140547623508,0.012018194604026998
OFF-ST-10000918,Crate-A-Files,Office Supplies,Storage,249.82,51.3145,25,9,0.1111111111111111,0.20540589224241457,0.010737859921916563,0.017555613827069057
OFF-LA-10001297,Avery 473,Office Supplies,Labels,248.4,119.232,24,6,0.0,0.48,0.010676824932367603,0.04079141271627118
OFF-ST-10003324,Belkin OmniView SE Rackmount Kit,Office Supplies,Storage,248.35999999999999,0.0,7,2,0.0,0.0,0.010675105636887349,0.0
TEC-AC-10000171,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",Technology,Accessories,248.29199999999997,91.0404,12,5,0.12000000000000002,0.36666666666666675,0.01067218283457092,0.0311465590634596
OFF-EN-10003134,Staple envelope,Office Supplies,Envelopes,247.61599999999999,107.45599999999999,24,7,0.1142857142857143,0.43396226415094336,0.010643126740954655,0.036762631213429584
FUR-FU-10003577,Nu-Dell Leatherette Frames,Furniture,Furnishings,246.64800000000002,81.4512,18,3,0.06666666666666667,0.33023255813953484,0.010601519790332548,0.027865921190918106
OFF-PA-10001776,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Office Supplies,Paper,246.582,109.01520000000001,28,9,0.044444444444444446,0.4421052631578948,0.01059868295279013,0.037296061590402295
OFF-BI-10001308,GBC Standard Plastic Binding Systems' Combs,Office Supplies,Binders,246.132,64.7664,50,12,0.3,0.2631368533957389,0.01057934087863729,0.022157750876837645
OFF-PA-10003673,Strathmore Photo Mount Cards,Office Supplies,Paper,245.436,106.3104,38,9,0.06666666666666668,0.4331491712707182,0.010549425137280898,0.036370700838968366
FUR-CH-10002017,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,Furniture,Chairs,245.088,14.9184,12,5,0.2,0.06086956521739131,0.010534467266602702,0.0051038530886542205
OFF-PA-10002499,Xerox 1890,Office Supplies,Paper,244.7,122.35,5,2,0.0,0.5,0.010517790100444253,0.041858136623018814
OFF-EN-10001532,Brown Kraft Recycled Envelopes,Office Supplies,Envelopes,244.512,117.16199999999999,15,5,0.04,0.47916666666666663,0.010509709411687067,0.04008322846772481
OFF-AP-10003860,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,Office Supplies,Appliances,244.288,41.64,10,3,0.13333333333333333,0.17045454545454544,0.010500081356997653,0.014245793289599538
OFF-BI-10000088,GBC Imprintable Covers,Office Supplies,Binders,241.56,39.967200000000005,36,8,0.3625,0.16545454545454547,0.010382825405244437,0.013673498308455396
OFF-EN-10003040,Quality Park Security Envelopes,Office Supplies,Envelopes,240.764,88.19290000000001,11,4,0.15000000000000002,0.36630434782608695,0.010348611425187415,0.030172378074215255
TEC-PH-10001795,RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting,Technology,Phones,239.97,2.39969999999998,3,1,0.0,0.009999999999999917,0.010314483409904403,0.0008209805513220877
TEC-AC-10000303,Logitech M510 Wireless Mouse,Technology,Accessories,239.94,52.3869,7,3,0.13333333333333333,0.21833333333333332,0.010313193938294213,0.017922501164335303
TEC-PH-10000923,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",Technology,Phones,239.84,79.2971,21,5,0.2,0.330625,0.010308895699593583,0.02712896481903707
OFF-AP-10002082,Holmes HEPA Air Purifier,Office Supplies,Appliances,239.58,41.382000000000005,14,6,0.2333333333333333,0.17272727272727273,0.010297720278971943,0.014157526847027093
OFF-BI-10001196,"Avery Flip-Chart Easel Binder, Black",Office Supplies,Binders,239.466,37.8222,17,4,0.425,0.15794392523364487,0.010292820286853223,0.012939655210324008
OFF-PA-10004100,Xerox 216,Office Supplies,Paper,238.464,96.9408,42,8,0.125,0.40652173913043477,0.010249751935072899,0.03316519207801179
OFF-BI-10003291,Wilson Jones Leather-Like Binders with DublLock Round Rings,Office Supplies,Binders,238.329,25.491600000000002,46,12,0.35000000000000003,0.10695970695970697,0.010243949312827048,0.008721135067751096
OFF-PA-10000740,Xerox 1982,Office Supplies,Paper,237.536,89.5328,12,3,0.06666666666666667,0.3769230769230769,0.010209864279931043,0.030630781975001378
OFF-SU-10004498,Martin-Yale Premier Letter Opener,Office Supplies,Supplies,236.99200000000002,-12.88,20,7,0.08571428571428573,-0.05434782608695652,0.01018648186139961,-0.004406479768732999
FUR-FU-10000023,Eldon Wave Desk Accessories,Furniture,Furnishings,236.778,88.35,45,9,0.2,0.3731343283582089,0.010177283630580259,0.030226124811145994
OFF-ST-10002444,Recycled Eldon Regeneration Jumbo File,Office Supplies,Storage,235.77599999999998,58.944,20,6,0.03333333333333333,0.25000000000000006,0.010134215278799935,0.02016580306585387
OFF-LA-10004545,Avery 50,Office Supplies,Labels,235.564,102.746,20,5,0.04,0.43617021276595747,0.010125103012754598,0.03515125545949073
OFF-BI-10001098,Acco D-Ring Binder w/DublLock,Office Supplies,Binders,235.18,-102.8378,31,9,0.6222222222222222,-0.43727272727272726,0.010108597776144174,-0.03518266189138279
FUR-FU-10004053,DAX Two-Tone Silver Metal Document Frame,Furniture,Furnishings,234.784,84.80560000000001,13,6,0.13333333333333333,0.3612068965517242,0.010091576750889675,0.029013521791557702
OFF-AR-10004078,Newell 312,Office Supplies,Art,234.768,34.456,49,11,0.16363636363636364,0.14676616915422888,0.010090889032697574,0.011788017617349704
OFF-AP-10004249,Staple holder,Office Supplies,Appliances,234.61200000000002,42.3738,22,5,0.2,0.18061224489795918,0.010084183780324591,0.014496839473939312
TEC-PH-10001536,Spigen Samsung Galaxy S5 Case Wallet,Technology,Phones,234.462,45.873000000000005,15,5,0.08,0.19565217391304351,0.010077736422273643,0.015693978760177706
OFF-AR-10004456,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,Office Supplies,Art,234.24,67.92960000000001,16,4,0.0,0.29000000000000004,0.010068194332358242,0.023239938516935177
OFF-ST-10001505,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Office Supplies,Storage,233.382,21.57379999999998,43,10,0.08,0.09243986254295525,0.010031315444306828,0.0073807851890288715
TEC-AC-10002331,"Maxell 74 Minute CDR, 10/Pack",Technology,Accessories,232.76399999999998,72.5676,26,5,0.08,0.31176470588235294,0.010004752329136926,0.02482668177527242
FUR-FU-10004666,DAX Clear Channel Poster Frame,Furniture,Furnishings,232.376,68.145,20,5,0.16,0.29325317588735494,0.009988075162978479,0.023313630732943336
OFF-PA-10000501,Petty Cash Envelope,Office Supplies,Paper,231.856,94.36,10,3,0.13333333333333333,0.4069767441860465,0.009965724321735196,0.03228225395789175
OFF-BI-10001078,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",Office Supplies,Binders,231.668,88.846,49,10,0.15,0.3835057064419773,0.00995764363297801,0.030395815336401552
OFF-ST-10001291,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Office Supplies,Storage,229.976,44.811499999999995,15,5,0.08,0.19485294117647056,0.009884917434163332,0.015330820509051145
OFF-AP-10001962,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,Office Supplies,Appliances,229.886,53.696000000000005,28,6,0.03333333333333333,0.23357664233576644,0.009881049019332764,0.018370367830891854
OFF-AR-10003179,Dixon Ticonderoga Core-Lock Colored Pencils,Office Supplies,Art,229.572,58.6684,28,7,0.1142857142857143,0.25555555555555554,0.009867552549812782,0.020071515346578805
OFF-PA-10004665,Advantus Motivational Note Cards,Office Supplies,Paper,227.94,94.32,20,5,0.12000000000000002,0.41379310344827586,0.009797405294218483,0.032268569238113075
OFF-PA-10002713,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",Office Supplies,Paper,227.04,104.4384,33,8,0.0,0.46,0.009758721145912804,0.03573025595332643
FUR-FU-10004712,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",Furniture,Furnishings,226.784,30.465400000000002,11,4,0.1,0.1343366375052914,0.00974771765483919,0.010422761548630304
TEC-PH-10000702,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",Technology,Phones,225.728,64.77189999999999,32,7,0.2,0.2869466791891125,0.009702328254160526,0.02215963252580721
OFF-ST-10002352,Iris Project Case,Office Supplies,Storage,225.036,47.88,30,6,0.06666666666666667,0.2127659574468085,0.009672584442352158,0.01638060957507267
OFF-FA-10002280,Advantus Plastic Paper Clips,Office Supplies,Fasteners,225.0,102.80000000000001,47,10,0.06000000000000001,0.45688888888888896,0.00967103707641993,0.035169729831191945
TEC-MA-10003589,Cisco 8961 IP Phone Charcoal,Technology,Machines,224.937,-164.9538,3,1,0.7,-0.7333333333333333,0.009668329186038533,-0.05643366323568551
OFF-ST-10004258,Portable Personal File Box,Office Supplies,Storage,224.66400000000002,55.3113,19,6,0.03333333333333333,0.24619565217391304,0.00965659499438581,0.018922991027354154
TEC-PH-10000127,iOttie XL Car Mount,Technology,Phones,223.88799999999998,-50.3748,14,2,0.2,-0.22500000000000003,0.009623240662068912,-0.01723412554766856
OFF-PA-10004082,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",Office Supplies,Paper,223.44,111.72,28,7,0.0,0.5,0.009603984552690084,0.038221422341836224
OFF-AR-10003478,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",Office Supplies,Art,219.78,68.376,31,6,0.10000000000000002,0.3111111111111111,0.009446669016246988,0.02339265998966518
FUR-FU-10001940,Staple-based wall hangings,Furniture,Furnishings,219.696,50.3072,38,10,0.27999999999999997,0.2289855072463768,0.009443058495738458,0.0172109983712426
OFF-ST-10002562,Staple magnet,Office Supplies,Storage,219.49200000000002,30.391199999999998,28,7,0.14285714285714285,0.13846153846153844,0.009434290088789172,0.010397376393440861
OFF-PA-10000726,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",Office Supplies,Paper,219.144,87.9673,27,6,0.06666666666666667,0.401413226006644,0.009419332218110974,0.030095196254663528
OFF-ST-10003996,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",Office Supplies,Storage,218.416,52.0344,14,4,0.05,0.23823529411764705,0.009388041040370379,0.01780190457128574
OFF-PA-10000575,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",Office Supplies,Paper,218.094,95.2656,34,7,0.028571428571428574,0.4368098159509203,0.009374200711754347,0.03259207601368093
OFF-SU-10004261,"Fiskars 8"" Scissors, 2/Pack",Office Supplies,Supplies,217.224,45.85839999999998,14,4,0.1,0.21111111111111103,0.009336806035058856,0.01568898383745848
TEC-PH-10000169,ARKON Windshield Dashboard Air Vent Car Mount Holder,Technology,Phones,216.96,-15.594000000000023,14,4,0.1,-0.0718750000000001,0.009325458684889192,-0.005334988005716031
FUR-FU-10001085,3M Polarizing Light Filter Sleeves,Furniture,Furnishings,216.34,75.34599999999999,14,4,0.2,0.34827586206896544,0.009298809604945278,0.0257772224110991
TEC-PH-10002583,iOttie HLCRIO102 Car Mount,Technology,Phones,215.892,-11.99400000000001,12,5,0.16,-0.05555555555555561,0.009279553495566452,-0.004103363225635375
OFF-PA-10001972,Xerox 214,Office Supplies,Paper,215.136,90.46079999999999,37,9,0.06666666666666668,0.42048192771084336,0.00924705881098968,0.03094826747386661
OFF-BI-10003910,DXL Angle-View Binders with Locking Rings by Samsill,Office Supplies,Binders,215.109,66.69149999999999,35,10,0.24,0.31003584229390674,0.00924589828654051,0.02281636222798577
TEC-PH-10001949,Cisco SPA 501G IP Phone,Technology,Phones,213.48,16.011,3,1,0.2,0.075,0.00917587997810723,0.005477651209408698
OFF-PA-10004156,Xerox 188,Office Supplies,Paper,213.192,97.524,20,8,0.05,0.4574468085106383,0.009163501050649413,0.033364715292384856
OFF-BI-10004781,GBC Wire Binding Strips,Office Supplies,Binders,212.658,-18.409200000000002,14,5,0.5,-0.0865671641791045,0.00914054845598804,-0.006298118583739093
OFF-BI-10004728,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Office Supplies,Binders,212.08,58.5148,59,13,0.2692307692307692,0.2759090909090909,0.009115704636298395,0.0200189660226287
OFF-EN-10000461,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Office Supplies,Envelopes,211.508,86.43860000000001,27,8,0.07500000000000001,0.40867768595041326,0.009091118710930785,0.029572200476522065
OFF-SU-10001664,Acme Office Executive Series Stainless Steel Trimmers,Office Supplies,Supplies,211.362,43.9292,27,9,0.06666666666666668,0.20783868434250244,0.009084843282427865,0.015028969802533047
OFF-PA-10003022,Standard Line “While You Were Out” Hardbound Telephone Message Book,Office Supplies,Paper,211.00799999999998,80.4468,11,2,0.1,0.38125000000000003,0.009069627517427629,0.027522297877275604
FUR-FU-10003464,"Seth Thomas 8 1/2"" Cubicle Clock",Furniture,Furnishings,210.912,59.217600000000004,11,4,0.05,0.28076923076923077,0.009065501208275024,0.02025940654914
OFF-PA-10000019,Xerox 1931,Office Supplies,Paper,209.952,88.6464,36,8,0.07500000000000001,0.4222222222222222,0.009024238116748965,0.030327528584705967
OFF-AR-10001468,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",Office Supplies,Art,209.664,49.7952,7,3,0.20000000000000004,0.23750000000000002,0.009011859189291148,0.017035833958075574
OFF-AR-10002445,SANFORD Major Accent Highlighters,Office Supplies,Art,209.56799999999998,77.88,30,7,0.028571428571428574,0.37162162162162166,0.009007732880138541,0.026644149409078097
OFF-BI-10001036,Cardinal EasyOpen D-Ring Binders,Office Supplies,Binders,209.30599999999998,26.506,40,8,0.25,0.12663755458515286,0.008996471494742888,0.009068179561338265
OFF-BI-10001636,Ibico Plastic and Wire Spiral Binding Combs,Office Supplies,Binders,208.221,21.580800000000004,41,9,0.35555555555555557,0.10364372469635628,0.008949835604841042,0.007383180014990148
OFF-ST-10000352,Acco Perma 2700 Stacking Storage Drawers,Office Supplies,Storage,208.18,5.948,8,4,0.1,0.028571428571428574,0.008948073326973784,0.0020349178310888104
TEC-AC-10001998,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,Technology,Accessories,207.896,62.76859999999999,11,6,0.03333333333333333,0.3019230769230769,0.00893586632906399,0.021474267547491772
OFF-BI-10001575,GBC Linen Binding Covers,Office Supplies,Binders,207.566,-82.4068,18,6,0.5499999999999999,-0.3970149253731343,0.008921682141351908,-0.028192849146430624
FUR-CH-10002317,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,Furniture,Chairs,207.184,25.898,1,1,0.2,0.125,0.008905262869515497,0.008860171820702421
TEC-MA-10004521,Epson Perfection V600 Photo Scanner,Technology,Machines,206.991,-172.4925,3,1,0.7,-0.8333333333333333,0.00889696726882328,-0.05901278816057273
OFF-BI-10004826,JM Magazine Binder,Office Supplies,Binders,204.72400000000002,50.190400000000004,18,6,0.21666666666666665,0.24516129032258063,0.008799526197479974,0.017171038989488876
TEC-MA-10000423,Texas Instruments TI-34 Scientific Calculator,Technology,Machines,204.507,64.6506,12,3,0.2333333333333333,0.3161290322580645,0.008790199019499604,0.022118133613078385
OFF-AP-10004785,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",Office Supplies,Appliances,203.94,87.69420000000001,18,4,0.0,0.43000000000000005,0.008765828006067025,0.030001763830374638
TEC-AC-10004992,Kingston Digital DataTraveler 64GB USB 2.0,Technology,Accessories,202.68,16.21439999999998,6,2,0.0,0.0799999999999999,0.008711670198439074,0.005547238009483248
FUR-FU-10004351,Staple-based wall hangings,Furniture,Furnishings,202.592,71.68639999999999,24,6,0.16666666666666666,0.3538461538461538,0.008707887748382518,0.02452520739854823
TEC-PH-10004830,Pyle PRT45 Retro Home Telephone,Technology,Phones,201.568,22.6764,4,1,0.2,0.1125,0.008663873784088056,0.007758004489728025
OFF-ST-10000885,Fellowes Desktop Hanging File Manager,Office Supplies,Storage,201.45000000000002,50.362500000000004,15,4,0.0,0.25,0.00865880186242131,0.01722991749633662
OFF-PA-10003465,Xerox 1912,Office Supplies,Paper,201.082,92.5736,11,4,0.05,0.46037735849056605,0.008642984344002987,0.03167109437257617
OFF-PA-10001950,Southworth 25% Cotton Antique Laid Paper & Envelopes,Office Supplies,Paper,200.16,80.898,26,5,0.12000000000000002,0.4041666666666667,0.00860335458318317,0.027676661516379042
TEC-PH-10004071,PayAnywhere Card Reader,Technology,Phones,199.8,17.4825,25,5,0.2,0.08750000000000001,0.008587880923860898,0.005981077838266666
OFF-AP-10004036,Bionaire 99.97% HEPA Air Cleaner,Office Supplies,Appliances,199.728,17.52,16,4,0.25,0.08771929824561403,0.008584786191996444,0.005993907263059171
OFF-EN-10003862,Laser & Ink Jet Business Envelopes,Office Supplies,Envelopes,198.462,83.226,20,5,0.04,0.41935483870967744,0.008530370490046454,0.028473112207497864
FUR-FU-10004864,Eldon 500 Class Desk Accessories,Furniture,Furnishings,197.948,60.4707,17,6,0.06666666666666667,0.3054878048780488,0.008508277543125211,0.020688114608006406
OFF-BI-10000050,"Angle-D Binders with Locking Rings, Label Holders",Office Supplies,Binders,197.82999999999998,35.332,42,10,0.33,0.1785977859778598,0.008503205621458464,0.012087712980502664
OFF-AR-10002818,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,Office Supplies,Art,197.82,59.346000000000004,9,2,0.0,0.30000000000000004,0.008502775797588402,0.020303334499629545
OFF-EN-10003567,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",Office Supplies,Envelopes,197.82,81.326,10,3,0.06666666666666667,0.4111111111111111,0.008502775797588402,0.027823088018010853
OFF-AP-10003099,"Eureka Hand Vacuum, Bagless",Office Supplies,Appliances,197.72,55.3616,4,1,0.0,0.28,0.008498477558887772,0.018940199562475835
OFF-FA-10001883,"Alliance Super-Size Bands, Assorted Sizes",Office Supplies,Fasteners,197.61200000000002,-10.347400000000002,27,4,0.05,-0.05236220472440945,0.00849383546109109,-0.0035400317359462604
OFF-BI-10000474,Avery Recycled Flexi-View Covers for Binding Systems,Office Supplies,Binders,197.169,-69.5702,32,7,0.5285714285714286,-0.35284552845528455,0.008474794263647296,-0.023801217298657487
OFF-PA-10002005,Xerox 225,Office Supplies,Paper,196.99200000000002,85.7952,33,9,0.06666666666666668,0.4355263157894736,0.008467186381147178,0.029352081758882088
OFF-PA-10004911,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",Office Supplies,Paper,196.98000000000002,94.5504,21,5,0.0,0.4799999999999999,0.008466670592503103,0.032347393224038234
OFF-PA-10000249,Easy-staple paper,Office Supplies,Paper,196.48,85.8372,17,6,0.06666666666666667,0.436875,0.008445179398999947,0.029366450714649696
OFF-AR-10001446,Newell 309,Office Supplies,Art,196.35000000000002,34.65,20,5,0.12000000000000002,0.1764705882352941,0.008439591688689126,0.011854388508276272
FUR-FU-10003976,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",Furniture,Furnishings,196.248,55.1004,17,5,0.04,0.28076923076923077,0.008435207485214482,0.018850838342321097
OFF-EN-10001539,Staple envelope,Office Supplies,Envelopes,196.056,88.8476,26,7,0.028571428571428574,0.4531746031746032,0.00842695486690927,0.030396362725192697
OFF-SU-10004231,Acme Tagit Stainless Steel Antibacterial Scissors,Office Supplies,Supplies,196.01999999999998,37.026,22,6,0.10000000000000002,0.1888888888888889,0.008425407500977042,0.012667260863129503
OFF-SU-10004884,Acme Galleria Hot Forged Steel Scissors with Colored Handles,Office Supplies,Supplies,195.052,49.864099999999986,13,3,0.06666666666666667,0.2556451612903225,0.008383800550354934,0.017059405887894334
FUR-FU-10004245,"Career Cubicle Clock, 8 1/4"", Black",Furniture,Furnishings,194.68800000000002,68.952,10,3,0.06666666666666667,0.35416666666666663,0.008368154961484638,0.023589719954478082
TEC-AC-10003499,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,Technology,Accessories,194.54399999999998,53.268,20,5,0.16,0.27380952380952384,0.008361965497755728,0.018223941329260043
FUR-FU-10004909,Contemporary Wood/Metal Frame,Furniture,Furnishings,193.92,4.848,18,4,0.35,0.025,0.00833514448826379,0.0016585880371752775
OFF-ST-10003722,Project Tote Personal File,Office Supplies,Storage,193.61399999999998,44.19449999999999,15,4,0.05,0.22826086956521738,0.008321991877839859,0.015119733706465098
OFF-FA-10003495,Staples,Office Supplies,Fasteners,192.128,85.728,35,7,0.05714285714285715,0.4462025316455696,0.00825812005074848,0.029329091429653918
OFF-BI-10000174,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",Office Supplies,Binders,191.98,50.228,47,9,0.2888888888888889,0.26163141993957706,0.008251758657471547,0.017183902626080827
OFF-PA-10001281,Computer Printout Paper with Letter-Trim Fine Perforations,Office Supplies,Paper,191.6,91.968,4,1,0.0,0.48000000000000004,0.008235425350409149,0.03146390771512705
